RestaurantID,RestaurantName,Cuisine,City,Area,OpeningTime,ClosingTime,Rating,AverageCost,OwnerName,RestaurantType,Latitude,Longitude
580,Curry Point,Fast Food,Coimbatore,Station Road,09:00:00,01:00:00,3.8,351.0,Xiti Jaggi,Dine-In & Delivery,16.678447,70.571738
581,Royal Point,Pizza,Raipur,Sector 12,09:00:00,23:00:00,4.0,116.0,Faras Dara,Cloud Kitchen,26.712781,71.661695
582,Royal Cafe,Bbq,Delhi,Sector 12,07:00:00,23:00:00,3.7,335.0,Tristan Chandran,Dine-In & Delivery,33.29097,77.918358
583,Green Treats,Fast Food,Hyderabad,Civil Lines,08:00:00,22:00:00,4.1,100.0,Sachi Pathak,Dine-In & Delivery,12.104512,88.029211
584,Golden House,South Indian,Kochi,Old Town,11:00:00,22:00:00,3.5,357.0,Ekalinga Mahal,Cloud Kitchen,31.866133,70.131243
585,Tasty Cafe,Biryani,Ahmedabad,Lake View,08:00:00,00:00:00,3.7,660.0,Charita Iyengar,Dine-In,22.159296,82.429001
586,Blue Kitchen,Italian,Kochi,Central,09:00:00,00:00:00,3.5,1065.0,Alka Kakar,Qsr,26.529593,82.921298
587,Spicy House,Desserts,Bengaluru,Ring Road,11:00:00,23:00:00,4.3,352.0,Krish Varughese,Dine-In,26.942092,80.587223
588,Royal Cafe,Mughlai,Bengaluru,Park Street,09:00:00,01:00:00,4.2,595.0,Isha Lall,Cloud Kitchen,28.42417,87.437758
589,Green House,South Indian,Coimbatore,Sector 12,11:00:00,00:00:00,3.7,680.0,Dayita Vala,Cloud Kitchen,29.160216,87.836664
590,Green Diner,Healthy Food,Chennai,Station Road,10:00:00,01:00:00,3.4,567.0,Anmol Loke,Dine-In,16.724249,79.67374
591,Grand Point,Fast Food,Kochi,Civil Lines,08:00:00,23:00:00,3.8,507.0,Raksha Parsa,Qsr,29.166687,71.68494
592,Golden Point,Bbq,Surat,Sector 12,08:00:00,22:00:00,4.0,453.0,Adya Suresh,Qsr,12.200212,84.678309
593,Green Cafe,Bakery,Chandigarh,Station Road,09:00:00,01:00:00,4.9,332.0,Ranbir Deol,Dine-In,14.569327,77.71941
594,Grand Grill,Street Food,Raipur,Sector 12,08:00:00,00:00:00,3.5,432.0,Keya Bajwa,Dine-In,8.662735,83.977318
595,Green Bites,Fast Food,Ludhiana,Lake View,09:00:00,23:00:00,4.6,457.0,Bhavya Dewan,Qsr,24.506664,86.730974
596,The Hub,Mexican,Lucknow,Station Road,09:00:00,23:00:00,3.9,338.0,Chasmum Chander,Dine-In & Delivery,32.984432,81.279085
597,Blue Treats,Mughlai,Vadodara,Civil Lines,10:00:00,22:00:00,3.7,663.0,Oeshi Parikh,Dine-In & Delivery,12.784445,72.823009
598,Urban Hub,Thai,Indore,Civil Lines,11:00:00,23:00:00,,500.0,Mitali Bassi,Qsr,19.207862,75.363177
599,Grand Kitchen,Chinese,Vadodara,Market Area,08:00:00,22:00:00,3.6,605.0,Ubika Tella,Qsr,19.162148,84.4658
600,Green Treats,Bbq,Bengaluru,Station Road,10:00:00,01:00:00,4.5,264.0,Mitali Bawa,Cloud Kitchen,11.887512,71.919831
601,Spicy Kitchen,Street Food,Lucknow,Ring Road,07:00:00,23:00:00,3.4,281.0,Ojasvi Bakshi,Qsr,8.250963,80.833442
602,Golden Cafe,Mexican,Surat,Market Area,08:00:00,00:00:00,4.4,257.0,Falan Ahuja,Qsr,29.281595,80.382978
603,Spicy Point,,Coimbatore,New Town,11:00:00,01:00:00,3.7,253.0,Frederick Das,Dine-In,13.365482,88.894548
604,Blue Kitchen,Italian,Lucknow,Central,07:00:00,22:00:00,4.7,343.0,Ethan Baral,Qsr,26.34962,86.470612
605,Spicy Bites,Burgers,Bhopal,Station Road,07:00:00,01:00:00,4.7,444.0,Rajata Shenoy,Cloud Kitchen,29.171212,82.050066
606,The Kitchen,Italian,Bhubaneswar,Mg Road,09:00:00,01:00:00,,609.0,Megha Narain,Qsr,29.692834,75.725642
607,Tasty Diner,Fast Food,Jaipur,Ring Road,08:00:00,23:00:00,3.9,732.0,Zaitra Boase,Qsr,19.371175,81.898038
608,Green House,Desserts,Kolkata,Old Town,10:00:00,00:00:00,3.8,359.0,Mugdha Bhavsar,Delivery Only,20.415258,73.715832
609,Spicy Grill,Biryani,Patna,Park Street,10:00:00,23:00:00,3.7,698.0,Damini Suresh,Dine-In & Delivery,31.910967,74.80614
610,Green House,Italian,Mumbai,Lake View,10:00:00,00:00:00,4.0,302.0,Lipika Loke,Cloud Kitchen,22.842811,74.645062
611,Curry Kitchen,Burgers,Ahmedabad,Central,09:00:00,01:00:00,3.2,492.0,Chasmum Balan,Cloud Kitchen,12.269512,85.69805
612,Royal House,Burgers,Chandigarh,Market Area,08:00:00,01:00:00,3.4,100.0,Ansh Khare,Dine-In,29.15814,71.204242
613,Grand House,South Indian,Delhi,Central,07:00:00,22:00:00,4.4,203.0,Gunbir Varty,Cloud Kitchen,25.598773,78.092247
614,Blue Point,Desserts,Patna,Civil Lines,10:00:00,23:00:00,3.0,422.0,Ekavir Sur,Cloud Kitchen,31.116879,78.502445
615,Golden Kitchen,Thai,Hyderabad,Market Area,09:00:00,22:00:00,3.8,275.0,Udarsh Arora,Dine-In,25.314513,88.120714
616,The Cafe,North Indian,Indore,Hill Road,09:00:00,23:00:00,4.0,390.0,Aachal Gupta,Cloud Kitchen,24.65953,72.550995
617,Spicy Corner,Italian,Mumbai,Lake View,10:00:00,23:00:00,5.0,411.0,Chandran Buch,Cloud Kitchen,8.541681,75.967614
618,Green Corner,North Indian,Kolkata,Ring Road,10:00:00,00:00:00,3.3,510.0,Mason Shan,Dine-In & Delivery,27.922606,73.002221
619,Royal Grill,Bakery,Mumbai,Old Town,08:00:00,22:00:00,4.1,382.0,Luke Ravi,Qsr,32.251035,83.240152
620,Blue House,Sushi,Kolkata,Civil Lines,11:00:00,22:00:00,3.1,759.0,Bishakha Comar,Cloud Kitchen,24.490484,80.344307
621,Spicy Bites,Desserts,Kochi,Market Area,08:00:00,22:00:00,3.3,626.0,Luke Dua,Dine-In & Delivery,31.276454,81.944307
622,Blue Hub,Sushi,Chennai,Station Road,07:00:00,23:00:00,4.5,388.0,Vyanjana Konda,Cloud Kitchen,30.235585,76.561217
623,Blue Treats,Sushi,Chandigarh,New Town,09:00:00,22:00:00,4.3,643.0,Advay Hegde,Qsr,32.906473,74.711256
624,The House,South Indian,Guwahati,Park Street,10:00:00,23:00:00,3.4,744.0,Aadhya Bala,Qsr,32.641942,76.682476
625,Grand Bites,Biryani,Ahmedabad,Park Street,08:00:00,01:00:00,4.1,100.0,Matthew Dhawan,Qsr,28.15886,74.816065
626,Spicy Cafe,North Indian,Nagpur,Central,11:00:00,22:00:00,4.0,338.0,Ekantika Savant,Qsr,27.98651,77.284874
627,Golden Cafe,Sushi,Surat,Mg Road,09:00:00,22:00:00,4.1,321.0,Madhavi Solanki,Delivery Only,24.258997,71.978382
628,The House,North Indian,Ludhiana,New Town,08:00:00,00:00:00,3.6,242.0,Yuvraj Kota,Dine-In,26.91295,83.409321
629,Green Grill,Pizza,Nagpur,Old Town,10:00:00,22:00:00,4.0,554.0,Wahab Mandal,Dine-In,16.501108,83.651371
630,Urban Treats,Seafood,Patna,Hill Road,10:00:00,22:00:00,3.9,391.0,Urvi Bail,Delivery Only,13.481983,85.023725
631,Royal House,Mughlai,Hyderabad,Civil Lines,07:00:00,00:00:00,3.9,661.0,Chaman Korpal,Dine-In,17.013127,78.38438
632,The Point,Street Food,Nagpur,Market Area,11:00:00,23:00:00,3.4,182.0,Nathan Merchant,Dine-In & Delivery,31.76702,73.825951
633,Spicy Diner,Mexican,Delhi,Lake View,09:00:00,01:00:00,3.3,122.0,Osha Randhawa,Cloud Kitchen,26.285299,72.273663
634,Tasty Kitchen,Thai,Nagpur,Lake View,07:00:00,23:00:00,3.4,678.0,Wakeeta Krishnamurthy,Qsr,8.919154,87.072878
635,Tasty Corner,Pizza,Jaipur,Central,11:00:00,23:00:00,3.1,399.0,Yadavi Ganesh,Qsr,21.381286,88.087413
636,The Grill,Seafood,Hyderabad,Ring Road,07:00:00,00:00:00,4.2,452.0,Bachittar Sankar,Dine-In,13.92926,71.506223
637,Urban Diner,Sushi,Coimbatore,Civil Lines,08:00:00,23:00:00,4.3,333.0,Jagvi Krishnan,Dine-In & Delivery,11.305578,78.975666
638,Urban Diner,Street Food,Patna,Hill Road,09:00:00,23:00:00,,372.0,Anya Merchant,Cloud Kitchen,25.153772,85.393797
639,Blue Grill,Seafood,Bhubaneswar,Market Area,10:00:00,22:00:00,4.2,996.0,Ronith Boase,Qsr,28.745484,82.445123
640,Urban Diner,Thai,Vadodara,Central,10:00:00,00:00:00,3.9,402.0,Ayaan Iyengar,Dine-In,19.336826,81.167798
641,Royal Point,Pizza,Lucknow,Park Street,09:00:00,01:00:00,3.4,798.0,Urishilla Handa,Delivery Only,24.870416,71.798078
642,Urban Hub,Healthy Food,Visakhapatnam,Central,10:00:00,23:00:00,3.7,326.0,Yoshita Sundaram,Dine-In & Delivery,27.678896,86.895539
643,Urban Diner,Biryani,Chandigarh,Station Road,07:00:00,00:00:00,3.8,814.0,Onveer Nagi,Qsr,21.359455,87.090626
644,Blue Bites,Healthy Food,Guwahati,Lake View,10:00:00,23:00:00,3.6,444.0,Rachana Dey,Delivery Only,12.455081,72.301942
645,Tasty Cafe,Burgers,Lucknow,Lake View,07:00:00,22:00:00,2.6,646.0,Zansi Dyal,Qsr,28.296369,83.153443
646,Green Kitchen,Street Food,Kolkata,Market Area,11:00:00,00:00:00,3.8,632.0,Balveer Bhagat,Delivery Only,24.92241,80.92068
647,The House,Chinese,Vadodara,Park Street,09:00:00,00:00:00,4.2,481.0,Finn Borde,Qsr,10.035733,85.479907
648,Grand Point,Continental,Pune,Hill Road,10:00:00,01:00:00,3.7,462.0,Lipika Raju,Dine-In,30.736687,88.271802
649,The Point,Healthy Food,Hyderabad,Station Road,08:00:00,01:00:00,3.2,494.0,Aarush Mohanty,Qsr,10.723419,81.388851
650,Royal House,Healthy Food,Chandigarh,Old Town,07:00:00,00:00:00,4.2,466.0,Anay Sengupta,Qsr,24.133663,78.620137
651,Urban House,Bakery,Visakhapatnam,Lake View,08:00:00,23:00:00,3.9,328.0,Onkar Sarin,Dine-In & Delivery,21.116184,85.553259
652,Urban Point,Chinese,Hyderabad,Civil Lines,07:00:00,00:00:00,3.8,230.0,Gavin Mutti,Qsr,16.904346,85.702629
653,The Diner,Thai,Indore,Station Road,11:00:00,22:00:00,3.6,862.0,Inaya Mishra,Dine-In & Delivery,29.840426,80.952115
654,Spicy House,Sushi,Pune,Market Area,10:00:00,22:00:00,3.9,547.0,Nicholas Sura,Delivery Only,11.069709,86.462559
655,Tasty Kitchen,Thai,Patna,Park Street,10:00:00,22:00:00,3.9,463.0,Avi Anand,Cloud Kitchen,32.613137,75.410842
656,Royal Cafe,Biryani,Lucknow,Park Street,07:00:00,22:00:00,4.0,401.0,Sara Palan,Qsr,21.295377,70.426513
657,Blue House,Seafood,Kochi,Market Area,09:00:00,22:00:00,,306.0,Yuvraj Sangha,Dine-In,25.828208,73.964859
658,Spicy Cafe,South Indian,Vadodara,Central,10:00:00,22:00:00,3.2,489.0,Jyoti Ratti,Dine-In,9.457812,87.401377
659,Green Kitchen,Mughlai,Hyderabad,New Town,09:00:00,23:00:00,,320.0,Ira Lall,Delivery Only,32.848057,88.678813
660,Urban Kitchen,Fast Food,Lucknow,Sector 12,09:00:00,23:00:00,4.3,584.0,Advaith Datta,Qsr,32.212277,81.145763
661,The House,Thai,Chennai,Lake View,11:00:00,22:00:00,4.7,822.0,Avni Sehgal,Delivery Only,9.067281,88.029825
662,Grand Hub,Fast Food,Bhopal,Park Street,08:00:00,01:00:00,4.2,426.0,Amol Ramachandran,Delivery Only,11.026587,70.255828
663,Grand House,Bbq,Ahmedabad,Old Town,07:00:00,00:00:00,3.1,645.0,Charita Joshi,Dine-In,17.697244,87.408899
664,Grand Kitchen,Healthy Food,Vadodara,Station Road,10:00:00,01:00:00,4.5,398.0,Mahika Deep,Delivery Only,23.338207,86.125492
665,Curry Bites,Bbq,Indore,Ring Road,07:00:00,00:00:00,4.1,244.0,Nisha Sharaf,Cloud Kitchen,33.81101,85.90275
666,Golden Point,Pizza,Hyderabad,Station Road,11:00:00,22:00:00,3.6,185.0,Faraj Nagar,Delivery Only,13.368973,79.772001
667,Blue Grill,Fast Food,Pune,Mg Road,11:00:00,22:00:00,4.0,370.0,Pranit Dixit,Delivery Only,28.638126,84.024429
668,Royal Kitchen,Pizza,Indore,Park Street,09:00:00,22:00:00,4.5,496.0,Chandran Contractor,Dine-In & Delivery,9.97829,77.737229
669,Urban Bites,Italian,Lucknow,New Town,10:00:00,23:00:00,4.1,452.0,Siddharth Goda,Dine-In,20.638558,71.80169
670,Green Corner,South Indian,Chennai,Ring Road,09:00:00,00:00:00,4.7,740.0,Chakradhar Sodhi,Delivery Only,15.761493,73.848763
671,Golden Treats,Thai,Kochi,Ring Road,07:00:00,01:00:00,3.8,509.0,Ganga Hans,Delivery Only,27.79049,74.903039
672,Grand Bites,Bakery,Raipur,Ring Road,07:00:00,01:00:00,4.6,214.0,Aditya Arya,Dine-In & Delivery,31.726744,78.490493
673,Curry Bites,Sushi,Nagpur,Market Area,08:00:00,01:00:00,4.1,379.0,Rachana Bhandari,Qsr,29.524829,78.502005
674,The House,Italian,Delhi,Civil Lines,08:00:00,01:00:00,4.6,556.0,Advay Dey,Dine-In,23.996507,86.239062
675,Spicy Hub,Sushi,Chandigarh,Old Town,10:00:00,22:00:00,3.0,366.0,Sachi Chacko,Dine-In & Delivery,26.374379,70.023381
676,The Point,Continental,Nashik,Civil Lines,08:00:00,22:00:00,4.6,628.0,Bachittar Wason,Delivery Only,15.85888,80.147374
677,Spicy Kitchen,Continental,Vadodara,Park Street,10:00:00,01:00:00,3.4,254.0,Ranveer Pandit,Dine-In,32.619947,77.160568
678,Curry Corner,Desserts,Pune,Market Area,07:00:00,00:00:00,3.9,439.0,Theodore Bajaj,Qsr,30.784801,88.277105
679,Royal House,Bakery,Lucknow,Market Area,07:00:00,00:00:00,3.8,369.0,Aayush Parsa,Dine-In & Delivery,27.418628,83.700154
680,Green Bites,Street Food,Bhopal,New Town,11:00:00,01:00:00,3.6,901.0,Reyansh Sunder,Dine-In & Delivery,25.449756,80.539017
681,Urban Corner,North Indian,Ahmedabad,Station Road,08:00:00,01:00:00,3.7,318.0,Wakeeta Rege,Qsr,15.779291,87.137827
682,Golden Corner,Sushi,Mumbai,Lake View,11:00:00,01:00:00,4.2,429.0,Ridhi Hari,Dine-In,12.77017,81.68956
683,Grand Point,Desserts,Lucknow,Hill Road,09:00:00,23:00:00,3.4,399.0,Hamsini Wadhwa,Dine-In & Delivery,25.822805,88.046571
684,Curry Treats,Seafood,Kochi,Station Road,10:00:00,01:00:00,3.9,536.0,Pooja Khanna,Qsr,24.634732,88.145049
685,Spicy Point,Continental,Ahmedabad,Mg Road,07:00:00,23:00:00,4.1,246.0,Yoshita Tandon,Dine-In,22.174543,84.573746
686,Golden Point,North Indian,Ludhiana,Hill Road,11:00:00,00:00:00,4.2,628.0,Rachita D’Alia,Delivery Only,19.318124,83.655822
687,Golden Point,Seafood,Hyderabad,Station Road,07:00:00,01:00:00,3.4,294.0,Arin Chacko,Cloud Kitchen,33.041586,85.850091
688,The Bites,Continental,Bhubaneswar,Ring Road,07:00:00,01:00:00,3.8,493.0,Caleb Dhar,Dine-In & Delivery,13.123376,76.255896
689,Blue Treats,Fast Food,Hyderabad,Ring Road,08:00:00,23:00:00,4.0,441.0,Inaya Palan,Qsr,16.793958,86.40538
690,The House,Sushi,Bengaluru,Mg Road,11:00:00,22:00:00,3.2,652.0,Urvi Bhagat,Dine-In & Delivery,19.928163,75.025482
691,Tasty Kitchen,Fast Food,Nashik,Park Street,09:00:00,22:00:00,3.4,720.0,Urvi Khosla,Delivery Only,25.697996,70.220904
692,The Hub,Italian,Kochi,Old Town,11:00:00,00:00:00,4.5,227.0,Chakradev Thaker,Dine-In & Delivery,14.352635,71.014697
693,Blue Diner,Desserts,Hyderabad,Market Area,09:00:00,22:00:00,4.1,722.0,Teerth Hari,Dine-In & Delivery,26.830653,85.925633
694,Spicy Bites,Healthy Food,Kolkata,New Town,10:00:00,23:00:00,4.2,110.0,Mason Garde,Dine-In & Delivery,33.918572,74.79474
695,Spicy Bites,Fast Food,Kolkata,Mg Road,10:00:00,22:00:00,3.9,616.0,Charita Behl,Dine-In,19.033877,81.165373
696,Golden Bites,Desserts,Visakhapatnam,Ring Road,09:00:00,00:00:00,4.7,422.0,Ganga Minhas,Cloud Kitchen,20.203951,76.718785
697,Green Grill,Fast Food,Patna,Market Area,09:00:00,00:00:00,3.1,887.0,Shravya Rajagopalan,Delivery Only,20.533779,84.216953
698,Spicy Point,South Indian,Kolkata,Station Road,10:00:00,01:00:00,3.8,738.0,Vasana Choudhury,Cloud Kitchen,27.844471,70.013317
699,Grand Point,Chinese,Bhubaneswar,Mg Road,09:00:00,00:00:00,3.8,559.0,Ekavir Tripathi,Qsr,31.450867,78.320266
700,Tasty Hub,Biryani,Ahmedabad,Park Street,11:00:00,00:00:00,3.6,316.0,Maanav Aurora,Cloud Kitchen,20.298011,87.786352
701,Grand Corner,Chinese,Guwahati,Ring Road,11:00:00,23:00:00,4.8,637.0,Jeremiah Sha,Delivery Only,14.671708,82.723812
702,Tasty Corner,Biryani,Bhubaneswar,Ring Road,08:00:00,22:00:00,3.9,636.0,Anay Gera,Dine-In,9.208924,88.067744
703,Green Cafe,North Indian,Mumbai,Hill Road,11:00:00,01:00:00,3.6,450.0,Sara Prabhakar,Dine-In & Delivery,27.031665,77.49615
704,Urban Grill,Bbq,Ludhiana,Lake View,08:00:00,22:00:00,4.0,298.0,Jeremiah Kari,Delivery Only,9.821277,85.117335
705,The Hub,Fast Food,Ludhiana,Lake View,09:00:00,23:00:00,3.5,100.0,Ikbal Bhatnagar,Delivery Only,13.420819,72.327141
706,Spicy Corner,Mexican,Kochi,Lake View,10:00:00,00:00:00,3.4,815.0,Anmol Narang,Dine-In,31.453745,70.677123
707,Curry House,Fast Food,Vadodara,Sector 12,08:00:00,00:00:00,3.0,443.0,Xavier Basak,Dine-In,31.106416,77.15953
708,Spicy Corner,Italian,Delhi,Park Street,11:00:00,23:00:00,4.0,400.0,Kamala Loke,Dine-In & Delivery,21.910241,80.05152
709,Curry Cafe,Bbq,Visakhapatnam,Station Road,10:00:00,00:00:00,4.3,394.0,Parth Saini,Dine-In,15.7223,78.466909
710,The Cafe,Mexican,Ahmedabad,Old Town,08:00:00,01:00:00,4.4,559.0,Christopher Deol,Delivery Only,31.075304,88.800247
711,Tasty Cafe,Chinese,Patna,Central,08:00:00,00:00:00,3.2,682.0,Yahvi Rattan,Qsr,22.668789,83.577491
712,Blue Diner,Bakery,Visakhapatnam,Market Area,11:00:00,23:00:00,3.7,100.0,Yashoda Banerjee,Cloud Kitchen,10.642432,80.192387
713,The Point,Mughlai,Vadodara,Market Area,09:00:00,01:00:00,4.1,392.0,Darika Mishra,Dine-In & Delivery,13.243521,81.594509
714,Spicy Bites,Biryani,Bengaluru,Market Area,11:00:00,01:00:00,4.7,669.0,Alka Parekh,Dine-In,21.928068,86.694686
715,Curry Cafe,Continental,Raipur,Station Road,07:00:00,22:00:00,3.4,639.0,Charles Golla,Dine-In,21.207234,86.47845
716,The House,Chinese,Lucknow,Park Street,08:00:00,22:00:00,3.6,118.0,Praneel Dar,Dine-In & Delivery,17.942402,78.187579
717,Spicy Treats,Mughlai,Jaipur,Park Street,10:00:00,22:00:00,3.6,184.0,Daksha Mandal,Dine-In & Delivery,17.056107,87.39546
718,The Point,Sushi,Delhi,Civil Lines,08:00:00,23:00:00,3.9,836.0,Qarin Dhaliwal,Dine-In & Delivery,18.311702,75.497791
719,Grand Point,Biryani,Mumbai,Sector 12,10:00:00,00:00:00,3.9,542.0,Aadi Raju,Dine-In,30.796416,84.339626
720,Blue House,Pizza,Kochi,Mg Road,08:00:00,22:00:00,3.4,341.0,Isaac Raju,Dine-In,20.139367,85.901229
721,Urban Point,Desserts,Delhi,Hill Road,10:00:00,23:00:00,4.2,436.0,Gavin Shere,Dine-In & Delivery,13.584805,70.506417
722,Royal House,Healthy Food,Mumbai,Park Street,10:00:00,22:00:00,3.5,650.0,Neel Bir,Cloud Kitchen,20.162425,76.816414
723,Royal House,Chinese,Ludhiana,Hill Road,11:00:00,22:00:00,4.0,861.0,Advaith Bhatia,Qsr,27.722846,76.006415
724,Golden Diner,Bbq,Mumbai,Ring Road,10:00:00,23:00:00,4.2,223.0,Ekanta Brahmbhatt,Delivery Only,18.210238,71.874759
725,Tasty Treats,Thai,Lucknow,Station Road,07:00:00,00:00:00,4.0,209.0,Vritti Ramakrishnan,Qsr,28.890249,73.993018
726,Curry Point,Mexican,Ahmedabad,Ring Road,08:00:00,01:00:00,,252.0,Abhimanyu Varma,Qsr,15.934173,81.505683
727,Golden Point,North Indian,Nashik,Park Street,09:00:00,22:00:00,4.5,640.0,Caleb Deshmukh,Delivery Only,24.90933,72.700367
728,Urban Kitchen,Bbq,Delhi,New Town,07:00:00,22:00:00,3.6,515.0,Vidhi Khalsa,Dine-In,18.293731,77.579205
729,Curry Kitchen,South Indian,Guwahati,Central,10:00:00,01:00:00,4.0,616.0,Yug Handa,Dine-In,17.223145,80.044042
730,The Grill,Sushi,Coimbatore,Civil Lines,11:00:00,22:00:00,4.0,316.0,Triya Prabhu,Dine-In,8.794146,70.557231
731,Curry Treats,Fast Food,Ludhiana,New Town,09:00:00,23:00:00,4.2,562.0,Aditya Grover,Dine-In,8.747242,76.818977
732,Spicy House,Bbq,Delhi,Lake View,07:00:00,00:00:00,3.4,100.0,Omya Bawa,Delivery Only,10.897697,80.652878
733,Golden Grill,Thai,Raipur,Central,11:00:00,01:00:00,4.2,524.0,Nitesh Subramanian,Qsr,25.292039,75.217423
734,Grand Point,Mexican,Ahmedabad,Central,08:00:00,23:00:00,4.1,713.0,Vrishti Swamy,Dine-In,22.842919,85.251248
735,Tasty Kitchen,Sushi,Vadodara,New Town,11:00:00,23:00:00,4.3,708.0,Unnati Sandal,Delivery Only,24.002233,80.412619
736,Spicy Diner,Mughlai,Ahmedabad,Central,11:00:00,00:00:00,4.3,478.0,Balveer Wason,Delivery Only,14.954944,87.065899
737,Blue Diner,North Indian,Nashik,Mg Road,11:00:00,22:00:00,3.3,758.0,Lila Zachariah,Dine-In,15.542185,84.627163
738,Blue Diner,Bbq,Surat,Old Town,09:00:00,23:00:00,3.8,328.0,Quincy Tara,Dine-In & Delivery,16.942304,80.069238
739,Green Corner,South Indian,Vadodara,Civil Lines,08:00:00,00:00:00,4.2,100.0,Sai Gaba,Dine-In,17.995272,86.73322
740,Tasty Treats,South Indian,Nagpur,Sector 12,10:00:00,01:00:00,3.5,324.0,Vyanjana Mody,Dine-In & Delivery,30.798095,75.955781
741,Urban Grill,Desserts,Coimbatore,Lake View,07:00:00,23:00:00,3.6,837.0,Shaurya Karpe,Dine-In,9.966157,85.9266
742,Grand House,Pizza,Kolkata,Market Area,08:00:00,23:00:00,3.9,322.0,Vamakshi Oza,Dine-In & Delivery,10.883037,70.816732
743,The Treats,South Indian,Bhubaneswar,New Town,08:00:00,01:00:00,3.9,620.0,Zinal Borah,Dine-In,11.633122,82.689345
744,Spicy Bites,Bbq,Bengaluru,Park Street,10:00:00,22:00:00,2.9,472.0,Vansha Khurana,Cloud Kitchen,13.310591,84.597092
745,Curry Diner,North Indian,Nagpur,Station Road,09:00:00,00:00:00,3.7,503.0,Advik Subramaniam,Dine-In,15.75893,75.360121
746,Green Grill,Mughlai,Surat,Civil Lines,10:00:00,00:00:00,3.3,414.0,Chanakya Dewan,Qsr,28.853015,71.127422
747,Royal Bites,North Indian,Pune,Station Road,11:00:00,23:00:00,3.8,195.0,Dhriti Buch,Qsr,30.593304,80.672488
748,Curry Diner,Continental,Surat,Mg Road,11:00:00,23:00:00,4.8,532.0,Oni Raman,Qsr,21.081334,71.127912
749,Royal Point,Desserts,Raipur,Ring Road,11:00:00,01:00:00,4.4,379.0,Tripti Seth,Qsr,11.693036,87.530371
750,Tasty Bites,Fast Food,Coimbatore,New Town,10:00:00,22:00:00,4.0,209.0,Aadhya Hari,Delivery Only,32.686426,84.195412
751,Golden Diner,South Indian,Bhopal,Mg Road,08:00:00,00:00:00,3.6,270.0,Daksh Dyal,Delivery Only,32.193088,74.836266
752,Blue Hub,Continental,Vadodara,Old Town,11:00:00,23:00:00,4.0,791.0,Jyoti Chakrabarti,Qsr,12.915349,76.520027
753,Grand Point,Fast Food,Lucknow,Station Road,08:00:00,22:00:00,4.4,812.0,Jairaj Sridhar,Delivery Only,16.053393,88.335863
754,Grand House,Thai,Chandigarh,Lake View,11:00:00,00:00:00,4.3,534.0,Ubika Sawhney,Dine-In & Delivery,23.42692,86.844554
755,Spicy Corner,Continental,Patna,Station Road,09:00:00,00:00:00,3.4,514.0,Irya Bala,Dine-In,31.311642,75.907393
756,Golden Treats,Bakery,Kochi,Ring Road,08:00:00,23:00:00,3.7,616.0,Daksha Mammen,Qsr,27.451627,76.268093
757,Spicy Diner,Street Food,Mumbai,Market Area,07:00:00,00:00:00,3.2,428.0,Urvashi Khurana,Delivery Only,24.92023,77.88767
758,Grand Diner,Seafood,Guwahati,Ring Road,08:00:00,23:00:00,3.9,807.0,Liam Brahmbhatt,Qsr,10.723524,82.140748
759,Green Diner,Italian,Kolkata,Hill Road,10:00:00,23:00:00,3.4,683.0,Radha Kunda,Dine-In,20.50899,76.56743
760,Urban Bites,Mexican,Chandigarh,Mg Road,08:00:00,23:00:00,4.3,398.0,Leela Badami,Qsr,23.509446,81.467067
761,Tasty House,Pizza,Ahmedabad,Lake View,10:00:00,00:00:00,4.1,400.0,Odika Pal,Cloud Kitchen,21.437111,84.710455
762,The Hub,Healthy Food,Surat,Ring Road,08:00:00,00:00:00,3.9,600.0,Eta Muni,Delivery Only,31.290557,79.534603
763,Golden Corner,Continental,Nagpur,Ring Road,08:00:00,22:00:00,5.0,642.0,Rishi Chahal,Delivery Only,8.459054,81.869945
764,The Point,Seafood,Chandigarh,Old Town,11:00:00,23:00:00,4.0,734.0,Mitali Verma,Dine-In,21.252358,82.738429
765,Royal Kitchen,Fast Food,Kochi,Hill Road,08:00:00,01:00:00,3.2,369.0,Sarthak Thakur,Cloud Kitchen,11.594334,74.55008
766,The Cafe,Seafood,Nashik,Lake View,09:00:00,22:00:00,3.9,242.0,Wriddhish Basu,Qsr,17.893566,73.187289
767,Green Corner,Sushi,Indore,New Town,07:00:00,22:00:00,3.6,118.0,Aradhana Agate,Cloud Kitchen,25.008819,75.786226
768,Blue Kitchen,North Indian,Delhi,Park Street,10:00:00,00:00:00,3.3,400.0,Lopa Chandran,Delivery Only,8.884734,80.073685
769,Tasty Diner,South Indian,Coimbatore,Market Area,10:00:00,22:00:00,3.4,534.0,Nandini Anne,Dine-In & Delivery,29.737281,74.589268
770,Urban Kitchen,South Indian,Chandigarh,Lake View,07:00:00,00:00:00,4.0,521.0,Matthew Lalla,Qsr,20.444594,72.531071
771,The Treats,Bakery,Ludhiana,Park Street,10:00:00,22:00:00,3.6,666.0,Radha Bath,Dine-In,22.712364,76.740213
772,Blue Kitchen,Street Food,Bhubaneswar,Old Town,10:00:00,22:00:00,4.2,494.0,Frado Mistry,Dine-In,28.03875,77.677037
773,Urban Bites,Thai,Patna,Ring Road,07:00:00,01:00:00,4.0,408.0,Falguni Borde,Dine-In & Delivery,23.732136,78.856455
