TrafficID,City,Date,Time,TrafficLevel,AverageSpeed
12962,Visakhapatnam,25-01-2023,09:45,Severe,3.0
12963,Visakhapatnam,10-12-2024,07:15,Moderate,31.7
12964,Visakhapatnam,2023-11-27,19:15,High,14.6
12965,Visakhapatnam,17/10/2024,15:00,Moderate,24.1
12966,Visakhapatnam,03/21/2023,13:15,Moderate,37.7
12967,Visakhapatnam,2024.07.03,12:45,High,17.5
12968,Visakhapatnam,2024.12.09,20:15,High,26.2
12969,Visakhapatnam,07/14/2023,10:00,Moderate,25.0
12970,Visakhapatnam,2024-02-19,09:30,Moderate,28.0
12971,Visakhapatnam,2023.07.30,15:30,Low,37.5
12972,Visakhapatnam,04/23/2024,16:15,Low,35.0
12973,Visakhapatnam,2023-02-05,10:15,Low,34.3
12974,Visakhapatnam,11/17/2024,17:30,Low,40.0
12975,Visakhapatnam,2023.05.12,07:30,High,6.0
12976,Visakhapatnam,2023-05-22,07:30,Low,45.6
12977,Visakhapatnam,2024-08-26,04:45,High,21.9
12978,Visakhapatnam,07/26/2023,10:00,Moderate,29.0
12979,Visakhapatnam,01/13/2023,21:45,Moderate,20.3
12980,Visakhapatnam,17-09-2023,15:15,Low,33.4
12981,Visakhapatnam,14-09-2023,11:15,High,22.6
12982,Visakhapatnam,08/03/2024,17:00,Moderate,24.1
12983,Visakhapatnam,2024-03-17,17:30,High,16.1
12984,Visakhapatnam,18-06-2024,18:15,Severe,14.2
12985,Visakhapatnam,2024.03.02,11:45,High,22.4
12986,Visakhapatnam,07/01/2024,12:30,Moderate,104.1
12987,Visakhapatnam,20-07-2024,08:00,Low,34.2
12988,Visakhapatnam,2024-04-22,08:15,High,16.2
12989,Visakhapatnam,2024.11.27,01:45,Low,39.1
12990,Visakhapatnam,24-10-2024,19:30,High,-16.9
12991,Visakhapatnam,2024.11.09,12:00,Moderate,28.0
12992,Visakhapatnam,2023.11.03,11:30,High,16.9
12993,Visakhapatnam,2024-12-02,15:00,Low,34.7
12994,Visakhapatnam,03-12-2023,12:00,Moderate,24.6
12995,Visakhapatnam,30-10-2024,12:45,Moderate,29.2
12996,Visakhapatnam,31-05-2023,16:45,High,19.6
12997,Visakhapatnam,2023.09.04,18:15,Moderate,35.2
12998,Visakhapatnam,12/11/2023,17:00,Severe,3.0
12999,Visakhapatnam,2024-03-10,02:00,Moderate,37.7
13000,Visakhapatnam,19/10/2023,07:45,Moderate,25.7
13001,Visakhapatnam,08-01-2024,07:30,Low,45.9
13002,Visakhapatnam,2024-07-16,17:45,Moderate,37.7
13003,Visakhapatnam,16/09/2023,05:45,Low,37.3
13004,Visakhapatnam,04/03/2023,08:00,High,13.2
13005,Visakhapatnam,2023.12.19,18:30,Severe,11.5
13006,Visakhapatnam,2024.12.10,07:00,Moderate,28.2
13007,Visakhapatnam,07/04/2024,08:30,High,15.7
13008,Visakhapatnam,19-02-2023,22:30,Moderate,37.7
13009,Visakhapatnam,03-08-2024,07:15,Moderate,18.7
13010,Visakhapatnam,04/04/2023,06:00,Low,37.3
13011,Visakhapatnam,01/04/2023,20:30,Severe,3.0
13012,Visakhapatnam,17/03/2024,14:00,Moderate,32.9
13013,Visakhapatnam,2023-06-28,06:30,Low,34.3
13014,Visakhapatnam,02-03-2024,21:30,Low,39.3
13015,Visakhapatnam,10-12-2024,19:00,Moderate,26.2
13016,Visakhapatnam,26-04-2024,18:45,High,21.0
13017,Visakhapatnam,2024-01-31,17:00,Moderate,31.7
13018,Visakhapatnam,02/11/2024,07:00,Moderate,20.4
13019,Visakhapatnam,2023-04-24,13:30,Moderate,25.4
13020,Visakhapatnam,2023.11.10,06:30,High,14.9
13021,Visakhapatnam,17-02-2023,18:00,Moderate,33.6
13022,Visakhapatnam,25/08/2023,17:15,High,16.2
13023,Visakhapatnam,2023-04-13,21:00,Moderate,32.1
13024,Visakhapatnam,2024.12.28,10:15,High,23.2
13025,Visakhapatnam,12/06/2023,07:15,High,13.1
13026,Visakhapatnam,2023.06.08,16:45,Moderate,21.4
13027,Visakhapatnam,2024-10-03,19:00,High,17.4
13028,Visakhapatnam,02/13/2023,17:45,High,15.0
13029,Visakhapatnam,2024-08-23,16:00,Severe,3.6
13030,Visakhapatnam,10/17/2024,07:45,Low,38.1
13031,Visakhapatnam,02/09/2023,08:30,High,-10.1
13032,Visakhapatnam,02/24/2024,09:45,High,20.5
13033,Visakhapatnam,08/08/2024,17:30,Severe,9.1
13034,Visakhapatnam,07/07/2023,14:15,Moderate,26.7
13035,Visakhapatnam,2023.01.08,07:30,Low,38.3
13036,Visakhapatnam,27-05-2023,19:15,Moderate,28.5
13037,Visakhapatnam,06/15/2024,07:00,High,13.6
13038,Visakhapatnam,2024.05.29,18:00,High,5.9
13039,Visakhapatnam,10/05/2023,16:15,Moderate,31.0
13040,Visakhapatnam,2024-11-28,17:15,Severe,16.1
13041,Visakhapatnam,04/28/2024,08:45,High,18.8
13042,Visakhapatnam,05/12/2023,10:15,High,5.2
13043,Visakhapatnam,04/08/2024,16:00,High,15.7
13044,Visakhapatnam,2023.03.27,07:00,Low,41.1
13045,Visakhapatnam,2023-11-29,15:00,Moderate,26.5
13046,Visakhapatnam,2024.09.03,18:15,High,27.1
13047,Visakhapatnam,2024.05.01,01:30,Moderate,22.8
13048,Visakhapatnam,2024-11-21,07:15,Low,39.6
13049,Visakhapatnam,2023-09-12,09:45,Low,34.9
13050,Visakhapatnam,12/09/2023,10:15,Moderate,22.3
13051,Visakhapatnam,06/25/2023,14:00,Moderate,34.8
13052,Visakhapatnam,2024-12-26,08:30,High,9.4
13053,Visakhapatnam,22-05-2023,12:00,Moderate,20.5
13054,Visakhapatnam,06/05/2023,19:30,Severe,3.0
13055,Visakhapatnam,08/18/2024,13:00,Moderate,38.5
13056,Visakhapatnam,2024-01-31,18:30,High,17.4
13057,Visakhapatnam,2023.09.19,21:30,Moderate,30.7
13058,Visakhapatnam,12/12/2024,15:30,Low,36.6
13059,Visakhapatnam,2024.05.03,21:30,Moderate,32.8
13060,Visakhapatnam,04/07/2024,07:30,Low,35.8
13061,Visakhapatnam,24-07-2023,19:15,Low,37.4
13062,Visakhapatnam,19/08/2024,22:15,Severe,3.0
13063,Visakhapatnam,22-12-2023,14:45,High,28.5
13064,Visakhapatnam,2024.01.04,07:30,High,7.1
13065,Visakhapatnam,07/12/2024,11:00,Moderate,16.3
13066,Visakhapatnam,2023.04.28,08:45,Severe,11.5
13067,Visakhapatnam,2024-04-07,09:15,Severe,7.4
13068,Visakhapatnam,04/18/2023,00:45,Low,41.1
13069,Visakhapatnam,15-02-2023,14:00,Moderate,23.3
13070,Visakhapatnam,2024-02-29,09:00,High,14.8
13071,Visakhapatnam,2024-08-04,09:00,Moderate,26.3
13072,Visakhapatnam,13-09-2024,15:00,Moderate,19.2
13073,Visakhapatnam,04/20/2023,14:15,Moderate,22.7
13074,Visakhapatnam,2023.10.19,18:15,Severe,10.0
13075,Visakhapatnam,2024-01-13,21:30,Low,39.7
13076,Visakhapatnam,2024.01.10,08:15,Moderate,25.3
13077,Visakhapatnam,06/07/2024,19:15,Moderate,91.5
13078,Visakhapatnam,2024-05-10,08:00,High,14.9
13079,Visakhapatnam,2023.09.25,23:15,Moderate,24.5
13080,Visakhapatnam,2024.09.30,21:15,Low,44.7
13081,Visakhapatnam,2023.12.08,19:45,Moderate,26.9
13082,Visakhapatnam,12/18/2023,03:00,Low,37.1
13083,Visakhapatnam,2023.06.08,06:45,Moderate,29.7
13084,Visakhapatnam,09/11/2023,09:15,Low,30.4
13085,Visakhapatnam,09/10/2024,00:30,Low,36.9
13086,Visakhapatnam,09/13/2023,11:15,Moderate,27.3
13087,Visakhapatnam,2024-02-07,17:00,Low,32.9
13088,Visakhapatnam,04/09/2023,16:15,High,14.1
13089,Visakhapatnam,18/04/2023,16:45,Low,35.9
13090,Visakhapatnam,2023.01.04,10:00,Low,41.3
13091,Visakhapatnam,2024.12.07,16:00,Severe,11.4
13092,Visakhapatnam,2023.12.08,08:15,Moderate,28.2
13093,Visakhapatnam,07/02/2024,08:15,Severe,8.9
13094,Visakhapatnam,2024.05.04,12:30,Moderate,31.2
13095,Visakhapatnam,2023-10-02,01:15,Low,41.5
13096,Visakhapatnam,03/06/2024,11:45,Low,36.9
13097,Visakhapatnam,03/22/2024,07:30,Low,39.5
13098,Visakhapatnam,12-08-2024,04:00,Low,43.3
13099,Visakhapatnam,08/02/2024,09:15,High,16.7
13100,Visakhapatnam,2024-08-17,08:15,High,12.2
13101,Visakhapatnam,2023-02-25,10:00,Moderate,28.8
13102,Visakhapatnam,03/18/2023,18:15,Moderate,21.1
13103,Visakhapatnam,2023-11-07,07:00,Moderate,23.7
13104,Visakhapatnam,2023.11.25,16:30,Moderate,28.7
13105,Visakhapatnam,02/27/2024,07:00,Low,38.6
13106,Visakhapatnam,01/05/2024,16:15,Moderate,25.0
13107,Visakhapatnam,2023-05-20,20:30,High,18.1
13108,Visakhapatnam,25-04-2023,08:45,Severe,19.7
13109,Visakhapatnam,24/01/2024,15:45,Moderate,33.8
13110,Visakhapatnam,08/05/2024,07:45,Low,40.0
13111,Visakhapatnam,2024.06.18,01:30,Moderate,26.2
13112,Visakhapatnam,2023-07-01,20:00,Moderate,15.6
13113,Visakhapatnam,09/06/2024,08:30,Moderate,21.1
13114,Visakhapatnam,09/19/2023,18:45,High,22.1
13115,Visakhapatnam,02/08/2023,19:30,High,9.4
13116,Visakhapatnam,02/22/2023,07:15,Low,35.7
13117,Visakhapatnam,06/29/2024,19:00,High,15.8
13118,Visakhapatnam,15-07-2024,20:45,Severe,5.4
13119,Visakhapatnam,01/12/2023,07:00,Low,39.0
13120,Visakhapatnam,29/04/2024,14:30,Low,38.7
13121,Visakhapatnam,2024.07.27,08:15,High,12.2
13122,Visakhapatnam,2023.06.24,21:45,Severe,18.4
13123,Visakhapatnam,22-06-2024,06:00,Low,-38.7
13124,Visakhapatnam,08/14/2023,08:15,Low,35.2
13125,Visakhapatnam,28/09/2024,09:45,High,19.9
13126,Visakhapatnam,2024.01.05,09:15,Severe,3.0
13127,Visakhapatnam,2024.11.06,08:15,High,16.2
13128,Visakhapatnam,2023-05-03,19:00,Moderate,29.4
13129,Visakhapatnam,07/07/2024,14:15,Low,40.7
13130,Visakhapatnam,2024.08.04,19:00,Severe,11.8
13131,Visakhapatnam,14/07/2023,13:30,Moderate,26.9
13132,Visakhapatnam,2023-02-21,11:30,Severe,6.7
13133,Visakhapatnam,11/26/2023,05:15,,37.0
13134,Visakhapatnam,2024-11-16,07:30,Low,36.2
13135,Visakhapatnam,2023.12.24,18:15,High,19.7
13136,Visakhapatnam,2024.09.28,08:00,High,17.7
13137,Visakhapatnam,02/18/2024,14:30,High,3.2
13138,Visakhapatnam,02/25/2024,12:00,Moderate,27.2
13139,Visakhapatnam,09/20/2023,07:30,Low,42.1
13140,Visakhapatnam,03/09/2023,07:30,Low,38.6
13141,Visakhapatnam,2024-07-12,13:30,Low,33.8
13142,Visakhapatnam,2024.05.09,20:00,High,14.1
13143,Visakhapatnam,21-07-2024,11:00,Moderate,26.0
13144,Visakhapatnam,21-01-2024,17:30,Moderate,23.3
13145,Visakhapatnam,2024-01-27,17:15,Low,46.3
13146,Visakhapatnam,26-07-2023,08:45,Severe,3.0
13147,Visakhapatnam,03-04-2023,17:00,Low,33.6
13148,Visakhapatnam,06/11/2023,16:45,High,20.9
13149,Visakhapatnam,12/03/2024,10:30,High,11.9
13150,Visakhapatnam,2023-06-17,20:00,High,17.0
13151,Visakhapatnam,14-02-2023,18:00,Moderate,29.7
13152,Visakhapatnam,2023-02-08,18:15,High,14.7
13153,Visakhapatnam,2024-02-24,18:00,Moderate,28.4
13154,Visakhapatnam,2023-11-24,19:15,Severe,4.0
13155,Visakhapatnam,2023-07-31,15:30,Low,32.1
13156,Visakhapatnam,31/12/2024,12:00,High,16.1
13157,Visakhapatnam,2024.08.31,12:30,High,14.2
13158,Visakhapatnam,24/10/2024,10:15,Low,35.8
13159,Visakhapatnam,09-12-2023,18:00,Severe,10.0
13160,Visakhapatnam,09/19/2024,16:15,High,12.3
13161,Visakhapatnam,2024.12.27,06:00,Moderate,25.8
13162,Visakhapatnam,10/15/2023,17:15,Severe,8.8
13163,Visakhapatnam,2023-11-24,12:00,Low,33.0
13164,Visakhapatnam,09-08-2023,01:45,Low,37.6
13165,Visakhapatnam,2024.12.23,08:30,Severe,11.3
13166,Visakhapatnam,2023-11-27,12:15,Moderate,30.0
13167,Visakhapatnam,2023.05.11,19:45,High,20.9
13168,Visakhapatnam,07/23/2023,15:00,Severe,3.0
13169,Visakhapatnam,2023-05-06,13:30,Moderate,36.5
13170,Visakhapatnam,25-12-2024,19:15,High,18.1
13171,Visakhapatnam,03/07/2023,08:45,High,14.9
13172,Visakhapatnam,21/01/2023,16:15,Low,32.3
13173,Visakhapatnam,2023-12-11,19:15,High,19.9
13174,Visakhapatnam,09/15/2024,12:30,Moderate,19.6
13175,Visakhapatnam,07/01/2023,15:30,Low,42.0
13176,Visakhapatnam,2024.09.01,07:15,Moderate,25.6
13177,Visakhapatnam,2023.03.18,11:00,,41.8
13178,Visakhapatnam,2023-10-25,09:30,Severe,3.0
13179,Visakhapatnam,16-10-2024,03:30,Low,41.9
13180,Visakhapatnam,2023-09-02,14:15,Severe,16.5
13181,Visakhapatnam,2024-04-14,06:15,Low,38.5
13182,Visakhapatnam,09-04-2024,16:30,Moderate,27.5
13183,Visakhapatnam,20-04-2023,08:00,Severe,3.0
13184,Visakhapatnam,24-09-2024,06:00,Moderate,30.2
13185,Visakhapatnam,2023-07-14,04:30,Low,37.9
13186,Visakhapatnam,03/03/2024,09:30,High,22.5
13187,Visakhapatnam,05/26/2023,20:15,Moderate,22.1
13188,Visakhapatnam,2023-09-26,19:45,High,18.4
13189,Visakhapatnam,2023.02.20,06:45,High,20.5
13190,Visakhapatnam,2024.03.12,14:45,High,18.1
13191,Visakhapatnam,2023.01.31,23:00,Moderate,28.0
13192,Visakhapatnam,17/06/2023,21:30,Severe,15.6
13193,Visakhapatnam,2023-01-05,09:15,High,17.1
13194,Visakhapatnam,09/11/2024,17:00,Low,40.9
13195,Visakhapatnam,20-06-2023,18:45,Severe,6.5
13196,Visakhapatnam,2024.07.13,05:00,Moderate,33.3
13197,Visakhapatnam,27/09/2024,07:30,Low,38.5
13198,Visakhapatnam,01/19/2024,03:45,Low,42.1
13199,Visakhapatnam,23-01-2024,08:00,High,14.0
13200,Patna,2024.06.08,08:00,High,19.7
13201,Patna,05/05/2024,08:45,Moderate,34.5
13202,Patna,2024.08.14,08:00,Moderate,32.2
13203,Patna,02/22/2024,19:00,High,16.7
13204,Patna,23-04-2023,00:30,Low,39.2
13205,Patna,07/03/2024,11:15,High,20.1
13206,Patna,2024.12.14,21:30,High,15.4
13207,Patna,2023-04-23,15:15,Severe,11.7
13208,Patna,05/29/2024,12:45,Low,36.2
13209,Patna,05/22/2024,12:30,Moderate,23.6
13210,Patna,07-12-2024,18:45,Moderate,32.0
13211,Patna,25-03-2024,22:00,Moderate,25.3
13212,Patna,12/17/2024,09:15,High,13.3
13213,Patna,02/16/2023,16:00,Moderate,26.4
13214,Patna,18/08/2023,10:30,Moderate,34.1
13215,Patna,21/11/2023,11:45,Moderate,23.9
13216,Patna,2024-04-15,12:15,Low,33.9
13217,Patna,2024-03-16,12:15,High,14.4
13218,Patna,14/07/2023,12:15,Low,46.3
13219,Patna,2023.04.14,17:30,Moderate,37.6
13220,Patna,08/11/2024,16:45,Moderate,31.1
13221,Patna,2023-07-26,18:15,Severe,5.4
13222,Patna,22-04-2024,07:00,Moderate,28.3
13223,Patna,2024-06-26,12:30,Moderate,24.8
13224,Patna,26/10/2023,15:00,Low,49.4
13225,Patna,03/26/2024,17:15,High,15.2
13226,Patna,2023-12-30,14:15,Severe,4.1
13227,Patna,01/15/2024,18:45,Severe,9.5
13228,Patna,2023-08-19,18:15,High,13.4
13229,Patna,08/21/2023,11:15,Low,40.3
13230,Patna,28/09/2024,12:00,Moderate,31.6
13231,Patna,07/01/2023,17:45,Moderate,23.0
13232,Patna,2024-04-14,20:00,Severe,9.6
13233,Patna,2023-02-09,07:45,Low,43.3
13234,Patna,10/20/2023,12:00,High,13.9
13235,Patna,07/19/2024,18:30,High,25.2
13236,Patna,2023-12-02,10:45,Moderate,25.9
13237,Patna,2023.11.22,06:00,Low,34.7
13238,Patna,2024-02-03,20:45,Moderate,31.4
13239,Patna,2023.09.13,14:45,Low,32.2
13240,Patna,23-05-2023,19:00,High,23.4
13241,Patna,25/05/2023,17:00,Moderate,39.5
13242,Patna,2023.04.20,07:45,Moderate,30.6
13243,Patna,12-11-2023,05:00,Low,41.2
13244,Patna,2023-03-01,18:45,Severe,-3.3
13245,Patna,2023-01-25,08:30,Moderate,20.3
13246,Patna,2023-08-21,09:30,High,3.0
13247,Patna,09/02/2023,06:00,Moderate,24.6
13248,Patna,2023.06.23,17:30,Moderate,23.8
13249,Patna,02-11-2023,09:00,High,24.1
13250,Patna,2024-07-13,09:45,Moderate,41.3
13251,Patna,2023.11.27,16:45,Moderate,20.0
13252,Patna,2024-11-25,20:45,Severe,3.0
13253,Patna,03/01/2023,16:00,Low,36.9
13254,Patna,07/01/2024,02:30,Low,36.1
13255,Patna,09/05/2024,07:15,Moderate,25.8
13256,Patna,2024.08.31,08:30,High,22.0
13257,Patna,05/10/2023,17:15,Low,37.0
13258,Patna,2024-01-22,20:45,High,17.4
13259,Patna,07/01/2024,10:00,Low,37.1
13260,Patna,04/20/2023,15:30,Low,38.2
13261,Patna,23/04/2024,18:15,Moderate,25.5
13262,Patna,08/11/2023,08:00,Severe,8.1
13263,Patna,09/29/2024,22:45,Severe,8.4
13264,Patna,09/17/2023,07:45,Severe,14.2
13265,Patna,30-11-2024,06:15,Moderate,21.0
13266,Patna,2023-05-08,14:15,Low,30.2
13267,Patna,2023.11.27,05:45,Low,32.3
13268,Patna,2024-05-01,11:15,High,29.0
13269,Patna,07/23/2024,19:15,High,19.9
13270,Patna,2023.10.30,21:15,Moderate,33.5
13271,Patna,27-09-2023,13:30,High,11.7
13272,Patna,2024.05.14,18:00,High,17.8
13273,Patna,2024.10.21,09:15,Moderate,29.7
13274,Patna,07/26/2024,00:30,Moderate,23.1
13275,Patna,2024.08.10,17:30,Moderate,31.6
13276,Patna,2023.10.01,08:30,High,21.6
13277,Patna,2024.05.01,11:30,Moderate,30.3
13278,Patna,07/03/2024,15:30,High,17.6
13279,Patna,2023.11.12,14:00,Low,38.8
13280,Patna,2023.08.21,09:45,Severe,19.7
13281,Patna,22-02-2024,13:45,High,3.0
13282,Patna,07/04/2024,07:45,Moderate,20.7
13283,Patna,10/26/2023,08:45,Low,43.8
13284,Patna,2023-10-27,12:45,Severe,12.0
13285,Patna,24/07/2023,19:45,High,13.1
13286,Patna,27-04-2023,20:15,Severe,14.4
13287,Patna,05/12/2023,01:00,Low,38.3
13288,Patna,2024.05.04,22:45,Severe,7.4
13289,Patna,2023-10-30,21:30,High,8.2
13290,Patna,21/09/2024,13:30,High,24.5
13291,Patna,2024.03.11,17:30,Low,33.9
13292,Patna,2024-02-05,19:45,Severe,12.6
13293,Patna,30-05-2023,16:30,Moderate,25.0
13294,Patna,14/05/2024,12:30,Low,38.6
13295,Patna,18-10-2023,22:45,Low,43.5
13296,Patna,18-10-2024,16:15,Low,37.8
13297,Patna,09/04/2023,15:45,Moderate,20.3
13298,Patna,2024.11.01,08:15,Moderate,20.8
13299,Patna,2024.06.22,07:00,Moderate,41.0
13300,Patna,13/05/2024,09:00,Severe,3.0
13301,Patna,31-07-2024,18:30,Severe,11.7
13302,Patna,19/11/2023,18:30,Severe,6.4
13303,Patna,12/03/2023,00:00,Low,35.8
13304,Patna,29-08-2023,06:30,Moderate,27.7
13305,Patna,07/10/2024,00:45,Moderate,22.1
13306,Patna,16/09/2024,09:00,Severe,6.9
13307,Patna,2024.04.01,19:45,High,10.3
13308,Patna,30-05-2024,18:30,High,27.3
13309,Patna,09/05/2024,21:15,High,18.7
13310,Patna,20-10-2024,09:00,High,13.3
13311,Patna,24/05/2024,18:30,High,15.5
13312,Patna,2023.08.16,18:45,Moderate,27.8
13313,Patna,2024-03-23,15:15,High,17.3
13314,Patna,02/06/2024,08:45,High,13.8
13315,Patna,2023.07.04,14:45,Severe,6.7
13316,Patna,07/13/2024,06:00,Severe,7.6
13317,Patna,23/05/2024,04:45,Low,37.8
13318,Patna,07/21/2023,12:30,Moderate,22.6
13319,Patna,2024-01-10,18:00,High,14.2
13320,Patna,2024.05.25,09:30,Severe,4.3
13321,Patna,2023.05.08,13:15,High,20.4
13322,Patna,2023-11-29,16:15,Moderate,28.7
13323,Patna,2023.03.24,18:00,Severe,8.3
13324,Patna,2024-07-28,18:15,Moderate,27.7
13325,Patna,09/04/2024,07:45,Moderate,20.6
13326,Patna,09-02-2023,15:30,Moderate,18.1
13327,Patna,2023-03-30,19:15,Severe,11.9
13328,Patna,2023.12.11,15:15,High,19.4
13329,Patna,05/10/2023,10:30,Moderate,28.0
13330,Patna,30/04/2024,14:00,Low,41.9
13331,Patna,2024.09.15,08:30,High,16.9
13332,Patna,2024.02.26,04:15,Low,37.1
13333,Patna,2024-10-01,08:15,Moderate,20.1
13334,Patna,23/03/2024,21:30,Moderate,30.8
13335,Patna,2023.07.16,19:00,Severe,6.5
13336,Patna,05-07-2023,01:00,Moderate,26.2
13337,Patna,2024.05.23,19:15,Moderate,29.4
13338,Patna,07/29/2024,08:15,High,19.1
13339,Patna,2024.12.22,22:15,Low,48.1
13340,Patna,15-11-2023,20:30,Moderate,94.9
13341,Patna,21-06-2024,21:15,Low,42.3
13342,Patna,08/11/2024,09:00,High,11.3
13343,Patna,23/01/2023,07:15,Moderate,29.5
13344,Patna,04/16/2024,18:45,Moderate,21.1
13345,Patna,11/29/2023,18:00,High,13.5
13346,Patna,11/13/2024,21:45,High,21.6
13347,Patna,2023.11.28,11:30,Low,40.9
13348,Patna,2024-07-13,09:00,Severe,5.1
13349,Patna,13/07/2024,20:15,Severe,4.8
13350,Patna,2024.03.25,08:15,High,17.4
13351,Patna,2023.05.12,20:15,Severe,8.3
13352,Patna,16-11-2023,15:30,Low,41.7
13353,Patna,2024-02-11,10:30,Low,43.2
13354,Patna,10-01-2023,07:30,Moderate,21.7
13355,Patna,10/28/2024,02:30,Low,40.5
13356,Patna,2024.07.18,02:15,Low,31.4
13357,Patna,07/12/2024,08:15,Moderate,25.0
13358,Patna,29/11/2024,23:00,Low,36.5
13359,Patna,2023-01-08,14:15,Moderate,24.4
13360,Patna,18-10-2023,10:45,High,14.1
13361,Patna,2024-11-10,03:30,High,16.4
13362,Patna,10/24/2024,19:15,Moderate,33.9
13363,Patna,04-03-2024,08:30,High,18.3
13364,Patna,2024-04-09,05:00,Moderate,26.7
13365,Patna,2024-05-22,19:00,Severe,11.5
13366,Patna,01/06/2023,06:15,Moderate,26.2
13367,Patna,2023-07-31,18:15,Severe,9.1
13368,Patna,11/23/2024,21:00,High,20.1
13369,Patna,12/02/2024,05:45,High,15.8
13370,Patna,06-04-2024,06:45,Low,28.6
13371,Patna,01/22/2024,10:15,Moderate,28.7
13372,Patna,2024.06.19,18:00,High,13.1
13373,Patna,2023-06-07,17:00,Low,36.4
13374,Patna,20/05/2023,08:15,Severe,3.0
13375,Patna,2024-01-02,19:00,High,19.8
13376,Patna,2024-11-05,07:30,High,17.5
13377,Patna,2023.09.07,09:30,Severe,6.5
13378,Patna,20-10-2023,22:45,Moderate,-32.3
13379,Patna,09/19/2024,09:15,High,18.3
13380,Patna,2024.08.18,10:45,Moderate,21.4
13381,Patna,30/11/2023,05:30,Moderate,31.4
13382,Patna,2024.02.05,15:00,Low,36.9
13383,Patna,26-11-2023,04:30,Low,37.6
13384,Patna,2023-09-15,16:00,Moderate,22.7
13385,Patna,2024.10.24,12:45,Moderate,27.3
13386,Patna,12/05/2024,21:15,Moderate,32.2
13387,Patna,01/22/2024,05:15,Moderate,23.0
13388,Patna,08-12-2024,03:15,Moderate,22.4
13389,Patna,08/09/2024,16:15,Moderate,31.5
13390,Patna,2024.04.14,14:00,High,8.9
13391,Patna,2024.06.08,16:45,Low,26.0
13392,Patna,2023-07-29,13:30,Low,32.7
13393,Patna,02/02/2024,13:00,,23.1
13394,Patna,11/06/2024,18:45,Moderate,20.6
13395,Patna,21/04/2024,08:15,Moderate,26.5
13396,Patna,2024.10.19,09:45,High,16.0
13397,Patna,2023.12.29,10:15,Moderate,18.6
13398,Patna,2023.12.02,07:15,Low,35.9
13399,Patna,2024-03-19,16:45,High,9.5
13400,Patna,18/12/2023,12:45,Moderate,33.0
13401,Patna,2024.04.08,07:00,Moderate,22.1
13402,Patna,19/10/2023,08:00,Moderate,21.7
13403,Patna,05-07-2023,18:30,Moderate,23.3
13404,Patna,26-12-2023,21:15,Low,39.2
13405,Patna,05/24/2024,20:00,High,17.5
13406,Patna,2023.02.28,13:00,Moderate,25.9
13407,Patna,2024.05.04,10:30,Moderate,33.4
13408,Patna,27-06-2023,22:00,Low,32.9
13409,Patna,07/08/2023,19:15,High,18.4
13410,Patna,10/08/2023,20:30,Severe,16.1
13411,Patna,02-08-2023,16:00,High,17.5
13412,Patna,09/23/2023,14:00,Severe,8.9
13413,Patna,2024.02.03,15:15,Severe,10.0
13414,Patna,2024-09-26,19:00,Severe,3.0
13415,Patna,22/09/2024,14:00,Low,35.8
13416,Patna,07/05/2023,12:00,High,19.8
13417,Patna,2024.08.25,09:45,High,23.2
13418,Patna,12/26/2023,08:00,High,9.5
13419,Patna,20/11/2024,07:45,High,24.2
13420,Patna,2023-12-19,08:30,Severe,11.9
13421,Patna,2023-09-01,12:15,High,17.0
13422,Patna,04/28/2024,08:45,High,13.3
13423,Patna,2024.07.02,20:00,Moderate,29.8
13424,Patna,19-07-2024,18:15,Severe,3.6
13425,Patna,30-04-2023,18:15,High,13.9
13426,Patna,2024.02.28,15:15,Low,27.1
13427,Patna,04/11/2024,19:30,High,19.8
13428,Patna,2023.02.16,07:30,,47.9
13429,Patna,23-12-2024,20:15,High,23.8
13430,Patna,10-11-2023,10:15,Moderate,18.4
13431,Patna,19-06-2024,07:15,Moderate,26.8
13432,Patna,2023.07.28,07:30,Moderate,17.6
13433,Patna,2023.08.19,17:15,Moderate,31.1
13434,Patna,13-04-2024,23:00,High,108.5
13435,Patna,06/07/2024,07:45,Low,31.6
13436,Patna,12/14/2024,01:45,Moderate,20.8
13437,Patna,12/03/2023,14:00,Moderate,-28.5
13438,Patna,30-03-2023,17:45,Severe,3.0
13439,Patna,13-12-2024,13:45,Low,46.2
13440,Patna,2024-06-08,10:30,Low,49.3
13441,Patna,14/10/2023,18:00,Severe,9.6
13442,Patna,10/01/2024,03:30,Moderate,20.0
13443,Patna,02-10-2024,15:45,Moderate,26.4
13444,Patna,04/09/2024,19:00,High,14.0
13445,Patna,2024.03.26,08:15,Severe,19.4
13446,Patna,28-02-2023,07:15,Moderate,24.3
13447,Patna,03/03/2024,12:15,Low,35.0
13448,Patna,2023.11.12,17:45,Moderate,34.3
13449,Patna,03-05-2024,08:30,High,19.9
13450,Patna,16-06-2024,12:45,Moderate,24.5
13451,Patna,2024.07.05,10:45,Moderate,34.4
13452,Patna,2023-02-24,20:45,Moderate,37.2
13453,Patna,2024-07-21,17:15,High,11.2
13454,Patna,20-02-2024,13:45,Low,37.1
13455,Patna,28/11/2024,07:15,Low,45.7
13456,Patna,19/11/2024,00:45,Moderate,26.6
13457,Patna,21/09/2024,08:45,Low,32.1
13458,Patna,2024.01.25,08:15,Low,40.4
13459,Patna,11/29/2023,19:15,Low,43.3
13460,Patna,2024.08.15,18:00,High,16.1
13461,Patna,19/12/2024,11:30,Severe,7.0
