OrderItemID,OrderID,FoodItemID,Quantity,UnitPrice,TotalPrice
32990,116095,8994,1,260,260.0
32991,116095,8991,1,71,71.0
32992,116096,6291,1,113,113.0
32993,116096,6290,2,268,536.0
32994,116096,6291,1,113,113.0
32995,116097,1030,2,246,492.0
32996,116098,1187,2,422,844.0
32997,116098,1191,2,222,444.0
32998,116098,1186,1,235,235.0
32999,116098,1192,2,178,356.0
33000,116099,7461,1,194,194.0
33001,116099,7465,1,187,187.0
33002,116099,7465,2,187,374.0
33003,116100,3716,4,158,632.0
33004,116100,3717,1,170,170.0
33005,116100,3716,3,158,474.0
33006,116100,3716,1,158,158.0
33007,116101,7961,1,387,387.0
33008,116102,4371,2,103,206.0
33009,116103,7626,2,97,194.0
33010,116103,7628,1,106,106.0
33011,116104,2356,2,40,80.0
33012,116104,2352,1,203,203.0
33013,116104,2353,1,128,128.0
33014,116105,5495,1,160,160.0
33015,116106,354,1,189,189.0
33016,116106,350,2,137,274.0
33017,116106,349,1,179,179.0
33018,116107,1111,1,48,48.0
33019,116107,1110,1,263,263.0
33020,116107,1111,2,48,96.0
33021,116108,1727,4,265,1060.0
33022,116108,1729,2,131,262.0
33023,116108,1731,1,137,137.0
33024,116109,4253,3,119,357.0
33025,116109,4251,1,293,293.0
33026,116110,1415,2,175,350.0
33027,116111,6866,3,177,531.0
33028,116112,3591,1,149,149.0
33029,116112,3594,1,43,43.0
33030,116113,2689,1,40,40.0
33031,116113,2689,1,40,40.0
33032,116114,6022,2,300,600.0
33033,116114,6025,1,83,83.0
33034,116115,7417,1,138,138.0
33035,116116,4704,3,169,507.0
33036,116116,4705,1,98,98.0
33037,116117,6625,1,116,116.0
33038,116117,6630,2,376,752.0
33039,116117,6630,1,376,376.0
33040,116118,8899,1,129,129.0
33041,116119,1722,1,162,162.0
33042,116119,1726,1,282,282.0
33043,116119,1721,3,50,150.0
33044,116119,1725,1,174,174.0
33045,116120,4159,2,234,468.0
33046,116120,4157,1,345,345.0
33047,116121,5071,2,64,128.0
33048,116121,5074,1,155,155.0
33049,116122,3093,1,234,234.0
33050,116123,2845,2,198,396.0
33051,116124,2435,1,49,49.0
33052,116124,2433,3,129,387.0
33053,116125,5685,1,217,217.0
33054,116126,6991,1,192,192.0
33055,116127,6044,2,71,142.0
33056,116127,6049,4,165,660.0
33057,116128,275,1,187,187.0
33058,116128,277,2,143,286.0
33059,116128,273,1,138,138.0
33060,116129,2377,2,192,384.0
33061,116130,5411,1,166,166.0
33062,116131,8229,1,186,
33063,116132,5518,2,280,560.0
33064,116132,5520,1,40,40.0
33065,116132,5520,1,40,40.0
33066,116133,6157,1,220,220.0
33067,116134,8939,1,47,47.0
33068,116134,8932,2,90,180.0
33069,116135,914,1,234,234.0
33070,116136,2619,1,228,228.0
33071,116137,6955,1,132,132.0
33072,116138,2100,1,184,184.0
33073,116138,2106,1,232,232.0
33074,116139,8918,3,214,642.0
33075,116139,8920,1,89,89.0
33076,116140,2950,4,161,644.0
33077,116140,2950,2,161,322.0
33078,116141,6408,1,205,205.0
33079,116142,8397,1,65,65.0
33080,116142,8392,1,132,132.0
33081,116143,6421,4,297,1188.0
33082,116144,2420,4,56,224.0
33083,116144,2417,2,178,356.0
33084,116144,2424,2,177,354.0
33085,116145,8257,1,141,141.0
33086,116145,8255,1,101,101.0
33087,116145,8251,2,109,218.0
33088,116145,8252,2,215,430.0
33089,116146,1051,1,163,163.0
33090,116146,1053,4,143,572.0
33091,116147,649,2,165,330.0
33092,116148,3000,1,123,123.0
33093,116149,6846,2,108,216.0
33094,116149,6845,1,54,54.0
33095,116150,7732,3,155,465.0
33096,116150,7731,1,40,
33097,116150,7733,2,156,312.0
33098,116150,7732,1,155,155.0
33099,116151,8971,2,333,666.0
33100,116151,8972,1,162,162.0
33101,116152,1719,1,293,293.0
33102,116152,1717,1,202,202.0
33103,116153,3160,1,256,256.0
33104,116153,3160,2,256,512.0
33105,116154,4116,1,91,91.0
33106,116154,4116,1,91,91.0
33107,116154,4115,1,300,300.0
33108,116155,6697,3,305,915.0
33109,116156,4775,1,98,98.0
33110,116157,7355,1,222,222.0
33111,116157,7351,2,116,232.0
33112,116157,7350,1,43,43.0
33113,116158,913,1,73,73.0
33114,116158,914,1,234,234.0
33115,116158,914,2,234,468.0
33116,116159,2900,2,231,462.0
33117,116159,2899,3,40,120.0
33118,116159,2894,1,84,84.0
33119,116160,3738,3,196,588.0
33120,116160,3736,1,181,181.0
33121,116160,3739,1,159,159.0
33122,116160,3734,4,63,252.0
33123,116161,1129,2,146,292.0
33124,116161,1134,1,223,223.0
33125,116161,1134,2,223,446.0
33126,116161,1133,1,144,144.0
33127,116162,6492,2,131,262.0
33128,116162,6492,2,131,262.0
33129,116163,4874,1,156,156.0
33130,116163,4876,1,88,88.0
33131,116163,4876,1,88,88.0
33132,116163,4876,2,88,176.0
33133,116164,5805,4,347,1388.0
33134,116164,5808,2,124,248.0
33135,116165,1005,1,40,40.0
33136,116166,8596,2,222,444.0
33137,116167,3597,3,107,321.0
33138,116167,3597,4,107,428.0
33139,116168,6311,1,174,174.0
33140,116168,6310,1,285,285.0
33141,116168,6312,3,122,366.0
33142,116168,6308,1,40,40.0
33143,116169,1058,1,40,40.0
33144,116169,1054,1,181,181.0
33145,116169,1051,1,163,163.0
33146,116169,1057,1,158,158.0
33147,116170,1928,1,319,319.0
33148,116171,7096,1,40,40.0
33149,116172,7345,2,40,80.0
33150,116172,7348,2,358,716.0
33151,116173,1065,2,340,680.0
33152,116173,1065,1,340,340.0
33153,116174,4565,4,40,160.0
33154,116174,4565,3,40,120.0
33155,116174,4565,3,40,120.0
33156,116174,4568,1,343,343.0
33157,116175,4060,2,225,450.0
33158,116175,4054,3,230,690.0
33159,116176,7307,1,204,204.0
33160,116177,311,2,75,150.0
33161,116178,5660,4,103,412.0
33162,116178,5660,2,103,206.0
33163,116178,5661,2,167,334.0
33164,116179,6714,1,154,154.0
33165,116180,4636,3,164,492.0
33166,116181,5857,3,168,504.0
33167,116181,5857,3,168,504.0
33168,116181,5855,2,219,438.0
33169,116182,2333,4,183,732.0
33170,116182,2332,1,56,56.0
33171,116183,2098,4,154,616.0
33172,116183,2093,1,40,40.0
33173,116184,8674,2,156,312.0
33174,116184,8673,2,162,324.0
33175,116185,592,1,68,68.0
33176,116185,590,4,257,1028.0
33177,116185,592,1,68,68.0
33178,116186,6398,1,73,73.0
33179,116186,6402,2,208,416.0
33180,116187,8451,1,370,370.0
33181,116187,8458,1,189,189.0
33182,116188,1832,1,280,280.0
33183,116189,2682,1,302,302.0
33184,116189,2678,1,234,234.0
33185,116189,2680,2,196,392.0
33186,116190,8171,2,286,572.0
33187,116190,8167,1,156,156.0
33188,116190,8168,1,311,311.0
33189,116190,8166,2,152,304.0
33190,116191,6944,1,126,126.0
33191,116192,5107,1,131,131.0
33192,116192,5102,1,259,259.0
33193,116192,5105,1,117,117.0
33194,116193,4719,1,40,40.0
33195,116193,4720,2,326,652.0
33196,116194,2420,2,56,112.0
33197,116194,2422,2,189,378.0
33198,116195,4694,2,180,360.0
33199,116195,4694,1,180,180.0
33200,116195,4693,2,201,402.0
33201,116196,5331,3,198,594.0
33202,116196,5334,1,40,40.0
33203,116197,3297,1,241,241.0
33204,116198,7879,1,199,199.0
33205,116198,7877,1,190,190.0
33206,116199,3271,1,308,308.0
33207,116199,3267,1,164,164.0
33208,116199,3265,3,178,534.0
33209,116200,3633,3,183,549.0
33210,116200,3627,3,305,915.0
33211,116201,1762,1,335,335.0
33212,116201,1762,2,335,670.0
33213,116201,1761,1,64,64.0
33214,116202,5418,2,74,148.0
33215,116202,5418,1,74,74.0
33216,116202,5416,1,127,127.0
33217,116202,5416,1,127,127.0
33218,116203,5649,1,133,133.0
33219,116203,5647,1,40,40.0
33220,116203,5646,1,190,190.0
33221,116204,3780,2,198,396.0
33222,116204,3779,4,223,892.0
33223,116205,6517,1,180,180.0
33224,116205,6518,2,138,276.0
33225,116205,6516,2,222,444.0
33226,116205,6516,4,222,888.0
33227,116206,1431,3,143,429.0
33228,116206,1426,1,135,135.0
33229,116207,6695,4,151,604.0
33230,116208,2826,2,247,494.0
33231,116208,2829,1,40,40.0
33232,116208,2830,1,40,40.0
33233,116208,2831,1,216,216.0
33234,116209,953,3,387,1161.0
33235,116209,951,2,111,222.0
33236,116209,949,2,277,554.0
33237,116210,8872,3,154,462.0
33238,116211,8079,1,384,384.0
33239,116211,8083,1,87,87.0
33240,116212,8754,1,289,
33241,116213,2848,1,203,203.0
33242,116214,6298,1,40,40.0
33243,116214,6301,4,252,1008.0
33244,116214,6299,1,150,150.0
33245,116214,6299,2,150,300.0
33246,116215,4392,1,248,248.0
33247,116215,4392,1,248,248.0
33248,116216,2637,1,158,158.0
33249,116216,2643,1,40,40.0
33250,116216,2638,1,188,188.0
33251,116217,6704,1,235,235.0
33252,116217,6699,1,230,230.0
33253,116217,6703,2,124,248.0
33254,116217,6699,1,230,230.0
33255,116218,5854,-1,83,83.0
33256,116218,5855,2,219,438.0
33257,116219,8964,3,231,693.0
33258,116219,8966,3,195,585.0
33259,116220,1541,1,349,349.0
33260,116220,1541,2,349,698.0
33261,116220,1542,1,40,40.0
33262,116221,5890,1,198,198.0
33263,116221,5890,2,198,396.0
33264,116221,5892,3,209,627.0
33265,116222,7955,4,264,1056.0
33266,116222,7954,1,173,173.0
33267,116223,8947,4,166,664.0
33268,116223,8950,2,40,80.0
33269,116224,7210,2,115,230.0
33270,116224,7211,2,292,584.0
33271,116225,7377,1,40,40.0
33272,116225,7372,2,135,270.0
33273,116225,7373,2,217,434.0
33274,116226,8678,1,74,74.0
33275,116227,8694,1,224,224.0
33276,116227,8691,1,199,199.0
33277,116228,462,3,157,471.0
33278,116229,375,1,67,67.0
33279,116230,3320,4,247,988.0
33280,116230,3320,1,247,247.0
33281,116230,3318,1,46,46.0
33282,116231,8817,1,151,151.0
33283,116231,8821,1,187,187.0
33284,116232,2713,1,200,
33285,116232,2714,4,273,1092.0
33286,116232,2718,1,176,176.0
33287,116233,4084,2,430,860.0
33288,116233,4085,1,274,274.0
33289,116234,8843,1,198,198.0
33290,116235,5368,2,126,252.0
33291,116235,5372,1,190,190.0
33292,116235,5369,2,188,376.0
33293,116236,8988,1,172,172.0
33294,116236,8990,1,53,53.0
33295,116237,5713,4,174,696.0
33296,116237,5713,1,174,174.0
33297,116238,4354,1,181,181.0
33298,116238,4353,1,232,232.0
33299,116238,4356,1,203,203.0
33300,116239,2994,1,160,160.0
33301,116240,1000,1,223,223.0
33302,116240,995,1,149,149.0
33303,116241,3602,4,168,672.0
33304,116241,3597,1,107,107.0
33305,116241,3602,1,168,168.0
33306,116242,7362,1,236,236.0
33307,116242,7362,1,236,236.0
33308,116243,6904,3,131,393.0
33309,116244,6686,3,217,651.0
33310,116245,7774,1,200,200.0
33311,116246,961,1,87,87.0
33312,116247,1632,3,180,540.0
33313,116248,7190,4,52,208.0
33314,116248,7190,1,52,52.0
33315,116248,7185,3,311,933.0
33316,116249,552,2,131,
33317,116250,4774,3,241,723.0
33318,116251,6428,1,72,72.0
33319,116251,6422,1,242,242.0
33320,116251,6423,1,246,246.0
33321,116251,6421,3,297,891.0
33322,116252,728,2,40,80.0
33323,116253,1811,2,166,332.0
33324,116254,4404,4,70,280.0
33325,116254,4409,1,133,133.0
33326,116254,4410,4,46,184.0
33327,116254,4409,1,133,133.0
33328,116255,3790,1,256,256.0
33329,116256,5796,3,500,1500.0
33330,116256,5798,1,154,154.0
33331,116257,8418,1,184,184.0
33332,116257,8418,3,184,552.0
33333,116257,8419,2,127,254.0
33334,116257,8416,2,246,492.0
33335,116258,8598,1,108,108.0
33336,116258,8596,3,222,666.0
33337,116258,8601,3,67,201.0
33338,116259,2455,1,207,207.0
33339,116259,2461,2,151,
33340,116260,151,3,239,717.0
33341,116260,151,2,239,478.0
33342,116261,6080,1,40,40.0
33343,116261,6079,1,155,155.0
33344,116261,6079,2,155,310.0
33345,116261,6074,3,323,969.0
33346,116262,896,1,159,159.0
33347,116263,4326,3,141,423.0
33348,116263,4324,1,196,196.0
33349,116264,5225,2,92,184.0
33350,116264,5224,4,40,160.0
33351,116265,929,1,243,243.0
33352,116266,7478,3,150,450.0
33353,116267,3604,1,222,222.0
33354,116268,2156,1,138,138.0
33355,116269,5457,2,103,206.0
33356,116270,555,-1,142,142.0
33357,116270,553,2,272,544.0
33358,116270,557,3,99,297.0
33359,116270,553,1,272,272.0
33360,116271,7806,2,131,262.0
33361,116272,2025,1,40,40.0
33362,116272,2028,2,64,
33363,116273,604,1,169,169.0
33364,116274,422,2,284,568.0
33365,116274,426,1,166,166.0
33366,116274,422,1,284,284.0
33367,116275,8333,1,209,209.0
33368,116275,8330,3,40,120.0
33369,116275,8331,2,276,552.0
33370,116276,400,1,196,196.0
33371,116276,403,1,171,171.0
33372,116276,405,1,194,194.0
33373,116277,4858,1,159,159.0
33374,116277,4857,1,181,181.0
33375,116278,1676,1,272,272.0
33376,116279,5675,1,193,193.0
33377,116279,5678,2,168,336.0
33378,116279,5677,3,94,282.0
33379,116280,6379,4,183,732.0
33380,116280,6382,1,174,174.0
33381,116280,6376,1,65,65.0
33382,116280,6380,1,301,301.0
33383,116281,7677,2,140,280.0
33384,116282,2922,1,140,140.0
33385,116283,2610,2,93,186.0
33386,116284,2918,1,159,159.0
33387,116284,2919,2,346,692.0
33388,116284,2917,2,194,388.0
33389,116284,2920,1,192,192.0
33390,116285,5419,2,50,100.0
33391,116285,5416,1,127,127.0
33392,116285,5416,1,127,127.0
33393,116286,7026,4,293,1172.0
33394,116286,7023,1,129,129.0
33395,116286,7021,3,240,720.0
33396,116287,273,1,138,138.0
33397,116287,275,1,187,187.0
33398,116287,276,2,190,380.0
33399,116288,1920,2,166,332.0
33400,116288,1918,2,291,582.0
33401,116289,727,1,164,164.0
33402,116289,727,1,164,164.0
33403,116289,729,1,151,151.0
33404,116289,726,2,139,278.0
33405,116290,6696,2,244,488.0
33406,116291,1349,1,202,202.0
33407,116291,1355,1,75,75.0
33408,116291,1355,1,75,75.0
33409,116292,2845,1,198,198.0
33410,116292,2846,3,142,426.0
33411,116292,2848,1,203,203.0
33412,116293,7007,4,40,160.0
33413,116294,6609,1,238,238.0
33414,116294,6610,1,143,143.0
33415,116295,6866,1,177,177.0
33416,116295,6870,1,291,291.0
33417,116295,6867,3,163,489.0
33418,116296,2176,1,134,134.0
33419,116297,8628,1,200,200.0
33420,116297,8628,1,200,200.0
33421,116298,243,3,219,657.0
33422,116298,243,1,219,219.0
33423,116299,738,1,169,169.0
33424,116300,6005,3,85,255.0
33425,116300,6009,3,150,450.0
33426,116300,6003,-1,161,161.0
33427,116301,3556,3,64,192.0
33428,116301,3558,2,281,562.0
33429,116302,222,3,67,201.0
33430,116302,220,1,290,290.0
33431,116303,5200,1,104,104.0
33432,116304,2272,1,139,139.0
33433,116304,2278,1,293,293.0
33434,116304,2276,2,191,382.0
33435,116305,3982,1,222,222.0
33436,116306,6245,1,219,219.0
33437,116307,755,1,65,65.0
33438,116307,749,1,227,227.0
33439,116307,748,1,263,263.0
33440,116307,747,4,186,744.0
33441,116308,5189,-1,232,232.0
33442,116309,6212,1,183,183.0
33443,116309,6214,3,252,756.0
33444,116310,4687,1,136,136.0
33445,116310,4687,1,136,136.0
33446,116310,4685,1,144,144.0
33447,116311,4768,4,114,456.0
33448,116312,6687,1,96,96.0
33449,116312,6689,3,153,459.0
33450,116313,1279,1,291,291.0
33451,116313,1286,2,48,96.0
33452,116314,7379,2,221,442.0
33453,116314,7380,1,171,171.0
33454,116316,6178,4,130,520.0
33455,116316,6175,1,40,40.0
33456,116316,6174,2,123,246.0
33457,116317,8434,1,158,158.0
33458,116317,8440,1,270,270.0
33459,116317,8435,1,219,219.0
33460,116318,1315,2,139,278.0
33461,116318,1314,2,179,358.0
33462,116318,1313,1,191,191.0
33463,116319,3520,1,258,258.0
33464,116319,3520,2,258,516.0
33465,116320,8124,3,215,645.0
33466,116320,8128,2,191,382.0
33467,116320,8122,1,301,301.0
33468,116321,77,3,140,420.0
33469,116321,77,1,140,140.0
33470,116322,1892,1,186,186.0
33471,116322,1891,1,40,40.0
33472,116323,8767,1,180,180.0
33473,116323,8768,1,65,65.0
33474,116324,1254,1,233,233.0
33475,116324,1253,4,96,384.0
33476,116325,6525,1,180,180.0
33477,116325,6524,2,146,292.0
33478,116325,6526,1,248,248.0
33479,116325,6524,1,146,146.0
33480,116326,6931,2,40,80.0
33481,116327,4843,1,81,81.0
33482,116327,4842,1,307,307.0
33483,116328,454,1,88,88.0
33484,116328,455,2,206,412.0
33485,116329,3211,2,330,660.0
33486,116329,3213,2,102,204.0
33487,116329,3212,1,307,307.0
33488,116330,8217,4,212,848.0
33489,116330,8216,2,185,370.0
33490,116330,8212,1,258,258.0
33491,116331,6739,4,240,960.0
33492,116332,1332,3,147,441.0
33493,116333,6783,1,229,229.0
33494,116333,6786,2,167,334.0
33495,116333,6787,2,143,286.0
33496,116334,3743,1,208,208.0
33497,116334,3746,1,196,196.0
33498,116334,3741,1,279,279.0
33499,116335,5440,2,52,104.0
33500,116335,5440,2,52,104.0
33501,116335,5436,2,139,278.0
33502,116336,5337,2,66,132.0
33503,116337,6971,1,281,281.0
33504,116338,1210,1,172,172.0
33505,116338,1212,2,107,214.0
33506,116338,1210,4,172,688.0
33507,116339,5197,2,40,80.0
33508,116340,7294,1,152,152.0
33509,116340,7294,3,152,456.0
33510,116341,1031,2,54,108.0
33511,116342,1027,1,160,160.0
33512,116342,1022,1,111,111.0
33513,116343,433,1,280,280.0
33514,116343,433,3,280,840.0
33515,116344,1406,1,40,40.0
33516,116344,1404,1,204,204.0
33517,116345,3880,3,219,657.0
33518,116345,3877,3,191,573.0
33519,116345,3878,1,315,315.0
33520,116346,7456,2,101,202.0
33521,116347,2256,1,350,350.0
33522,116348,5821,1,231,231.0
33523,116349,2433,2,129,258.0
33524,116349,2435,2,49,98.0
33525,116350,5830,3,211,633.0
33526,116351,5356,3,189,567.0
33527,116351,5355,4,258,1032.0
33528,116352,8225,1,273,273.0
33529,116353,466,-1,155,155.0
33530,116353,466,2,155,310.0
33531,116353,464,2,92,184.0
33532,116353,467,1,44,44.0
33533,116354,2671,4,250,1000.0
33534,116355,8913,1,186,186.0
33535,116355,8909,2,310,620.0
33536,116355,8910,1,275,275.0
33537,116356,7491,3,397,1191.0
33538,116356,7495,1,260,260.0
33539,116357,8617,3,175,525.0
33540,116357,8620,1,226,226.0
33541,116357,8619,1,329,329.0
33542,116358,1965,2,154,308.0
33543,116358,1963,1,333,333.0
33544,116359,8114,1,137,
33545,116360,6615,1,138,138.0
33546,116361,4582,3,105,315.0
33547,116362,7554,1,184,184.0
33548,116363,6781,2,286,572.0
33549,116364,7443,1,76,76.0
33550,116364,7437,1,166,166.0
33551,116364,7439,2,231,462.0
33552,116364,7444,1,270,270.0
33553,116365,6771,2,143,286.0
33554,116366,8420,3,377,1131.0
33555,116366,8425,3,70,210.0
33556,116366,8427,2,353,706.0
33557,116367,4701,1,310,310.0
33558,116368,7496,2,86,172.0
33559,116368,7502,1,193,193.0
33560,116368,7503,2,219,438.0
33561,116368,7501,1,316,316.0
33562,116369,54,4,92,368.0
33563,116370,8907,4,230,920.0
33564,116371,7724,3,252,756.0
33565,116371,7728,4,117,468.0
33566,116371,7728,1,117,117.0
33567,116372,1628,1,276,276.0
33568,116372,1633,3,168,504.0
33569,116373,3537,1,91,91.0
33570,116373,3541,2,151,302.0
33571,116374,2335,1,213,213.0
33572,116375,8289,1,266,266.0
33573,116375,8294,1,56,56.0
33574,116376,2837,3,266,798.0
33575,116377,740,2,43,86.0
33576,116378,3588,3,154,462.0
33577,116378,3589,1,134,134.0
33578,116378,3586,1,54,54.0
33579,116379,4819,2,188,376.0
33580,116380,5395,4,418,1672.0
33581,116380,5398,2,115,230.0
33582,116380,5399,2,217,434.0
33583,116381,2895,1,70,70.0
33584,116381,2896,3,287,861.0
33585,116382,6159,3,193,579.0
33586,116382,6157,4,220,880.0
33587,116383,6360,2,319,638.0
33588,116384,1955,1,65,65.0
33589,116385,6300,1,104,104.0
33590,116385,6300,2,104,208.0
33591,116385,6301,4,252,1008.0
33592,116386,5966,1,223,223.0
33593,116386,5967,3,335,1005.0
33594,116387,8491,2,43,86.0
33595,116388,8076,1,100,100.0
33596,116388,8075,1,196,196.0
33597,116389,6971,1,281,281.0
33598,116389,6969,1,229,229.0
33599,116390,7123,1,110,110.0
33600,116390,7118,4,160,640.0
33601,116391,3952,1,206,206.0
33602,116391,3952,2,206,412.0
33603,116392,6071,1,186,186.0
33604,116393,4968,4,206,824.0
33605,116394,8381,2,235,470.0
33606,116395,4003,1,170,170.0
33607,116396,8650,2,292,584.0
33608,116396,8649,1,135,135.0
33609,116397,1963,3,333,999.0
33610,116397,1962,1,105,105.0
33611,116397,1963,1,333,333.0
33612,116398,4556,1,165,165.0
33613,116399,4219,2,58,116.0
33614,116400,3378,1,192,192.0
33615,116401,6871,2,121,242.0
33616,116402,8045,4,297,1188.0
33617,116402,8050,1,189,189.0
33618,116403,7835,2,287,574.0
33619,116403,7834,2,128,256.0
33620,116403,7837,2,215,430.0
33621,116403,7836,3,199,597.0
33622,116404,2751,3,175,525.0
33623,116404,2751,1,175,175.0
33624,116405,6486,3,40,120.0
33625,116406,4844,1,66,66.0
33626,116406,4843,1,81,81.0
33627,116407,3717,1,170,170.0
33628,116407,3719,1,157,157.0
33629,116408,8630,2,106,212.0
33630,116409,6818,1,184,184.0
33631,116409,6821,3,313,939.0
33632,116410,2542,1,40,40.0
33633,116411,3999,4,248,992.0
33634,116411,3994,1,258,258.0
33635,116411,4001,3,220,660.0
33636,116411,3997,2,197,394.0
33637,116412,6322,2,40,80.0
33638,116412,6325,3,189,567.0
33639,116412,6329,1,212,212.0
33640,116413,7055,2,273,546.0
33641,116414,3201,1,203,203.0
33642,116415,7276,2,307,614.0
33643,116416,7754,1,315,315.0
33644,116416,7756,1,227,227.0
33645,116416,7757,1,139,139.0
33646,116417,4876,3,88,264.0
33647,116417,4871,1,248,248.0
33648,116417,4870,2,198,396.0
33649,116418,7733,1,156,156.0
33650,116418,7736,1,142,142.0
33651,116418,7735,4,117,468.0
33652,116419,2496,1,237,237.0
33653,116419,2499,2,133,266.0
33654,116420,410,3,293,879.0
33655,116420,411,4,84,336.0
33656,116421,1029,1,142,142.0
33657,116421,1031,4,54,216.0
33658,116422,1065,2,340,680.0
33659,116423,2926,2,292,584.0
33660,116424,7904,2,84,168.0
33661,116424,7905,3,303,909.0
33662,116425,653,2,253,506.0
33663,116425,654,4,201,804.0
33664,116425,654,3,201,603.0
33665,116426,4106,1,293,293.0
33666,116427,1058,1,40,40.0
33667,116428,5405,2,40,80.0
33668,116428,5406,1,202,202.0
33669,116428,5406,2,202,404.0
33670,116429,1630,2,95,190.0
33671,116429,1633,1,168,168.0
33672,116430,4084,1,430,430.0
33673,116430,4085,3,274,822.0
33674,116431,8992,1,270,270.0
33675,116431,8992,1,270,270.0
33676,116431,8993,2,158,316.0
33677,116432,5139,2,314,628.0
33678,116432,5137,1,180,180.0
33679,116433,555,1,142,142.0
33680,116434,6634,2,317,
33681,116434,6637,1,47,47.0
33682,116434,6634,1,317,317.0
33683,116434,6636,1,193,193.0
33684,116435,207,2,320,640.0
33685,116435,205,-2,40,80.0
33686,116436,7437,1,166,166.0
33687,116436,7438,3,202,606.0
33688,116437,1380,1,252,252.0
33689,116437,1378,1,355,355.0
33690,116438,7993,3,60,180.0
33691,116438,7992,2,60,120.0
33692,116439,8760,1,298,298.0
33693,116439,8763,1,258,258.0
33694,116439,8760,4,298,1192.0
33695,116439,8760,2,298,596.0
33696,116440,5378,1,189,189.0
33697,116440,5375,1,125,125.0
33698,116441,2824,1,212,212.0
33699,116441,2821,2,358,716.0
33700,116442,2633,1,69,69.0
33701,116442,2635,2,40,80.0
33702,116442,2632,3,223,669.0
33703,116443,6940,2,197,394.0
33704,116444,650,4,209,836.0
33705,116444,652,1,40,40.0
33706,116444,651,1,113,113.0
33707,116445,7110,4,175,700.0
33708,116445,7113,2,326,652.0
33709,116446,3448,2,59,118.0
33710,116446,3453,1,241,241.0
33711,116446,3453,1,241,241.0
33712,116446,3449,3,85,255.0
33713,116447,7177,1,147,147.0
33714,116447,7174,2,303,606.0
33715,116448,4385,1,120,120.0
33716,116449,4280,3,61,183.0
33717,116449,4279,3,197,591.0
33718,116450,1228,2,278,556.0
33719,116451,1615,4,106,424.0
33720,116451,1612,2,239,478.0
33721,116451,1614,1,159,159.0
33722,116452,3214,-1,125,125.0
33723,116452,3215,1,117,117.0
33724,116452,3212,1,307,307.0
33725,116453,8041,2,115,230.0
33726,116453,8044,1,284,284.0
33727,116454,3368,2,40,80.0
33728,116455,5766,1,115,115.0
33729,116455,5767,3,161,483.0
33730,116456,3959,2,168,336.0
33731,116456,3957,4,163,652.0
33732,116456,3959,1,168,168.0
33733,116457,7347,1,196,196.0
33734,116457,7344,3,358,1074.0
33735,116457,7342,1,202,202.0
33736,116458,7383,1,40,40.0
33737,116458,7380,2,171,342.0
33738,116458,7378,1,270,270.0
33739,116459,7134,2,271,542.0
33740,116460,92,2,228,456.0
33741,116461,851,2,40,80.0
33742,116462,5773,1,137,137.0
33743,116462,5779,1,40,40.0
33744,116462,5778,3,160,480.0
33745,116463,5964,1,228,228.0
33746,116463,5966,1,223,223.0
33747,116463,5966,2,223,446.0
33748,116464,1502,1,221,221.0
33749,116465,8841,2,197,394.0
33750,116465,8841,4,197,788.0
33751,116466,5026,1,67,67.0
33752,116467,8669,1,259,259.0
33753,116467,8665,1,96,96.0
33754,116467,8666,1,139,139.0
33755,116467,8664,1,214,214.0
33756,116468,8132,1,43,43.0
33757,116469,3238,1,145,145.0
33758,116470,6380,1,301,301.0
33759,116470,6378,2,40,80.0
33760,116471,3107,2,81,162.0
33761,116471,3108,1,222,222.0
33762,116471,3105,4,139,556.0
33763,116472,391,2,91,182.0
33764,116472,391,1,91,91.0
33765,116473,2531,1,212,212.0
33766,116473,2536,1,40,40.0
33767,116474,1390,1,121,121.0
33768,116474,1391,1,332,332.0
33769,116475,1946,2,242,484.0
33770,116475,1947,1,157,157.0
33771,116476,8738,2,260,520.0
33772,116476,8742,2,281,562.0
33773,116476,8742,1,281,281.0
33774,116477,4901,2,284,
33775,116477,4900,1,262,262.0
33776,116477,4900,2,262,524.0
33777,116478,6982,3,282,846.0
33778,116479,5606,2,166,332.0
33779,116479,5608,1,253,253.0
33780,116479,5605,1,455,455.0
33781,116480,1,2,220,440.0
33782,116481,7897,1,189,189.0
33783,116481,7897,2,189,378.0
33784,116481,7897,1,189,189.0
33785,116481,7902,1,281,281.0
33786,116482,6814,3,174,522.0
33787,116482,6819,1,242,242.0
33788,116482,6816,1,40,40.0
33789,116482,6817,2,85,170.0
33790,116483,1851,2,152,304.0
33791,116483,1852,3,320,960.0
33792,116483,1853,2,81,162.0
33793,116484,6323,3,185,555.0
33794,116485,6780,1,253,253.0
33795,116486,6434,2,102,204.0
33796,116486,6435,2,54,108.0
33797,116486,6429,1,204,204.0
33798,116486,6430,1,176,176.0
33799,116487,243,1,219,219.0
33800,116488,8903,2,269,538.0
33801,116488,8906,2,215,430.0
33802,116488,8907,2,230,460.0
33803,116489,379,2,149,298.0
33804,116489,383,4,75,300.0
33805,116490,3800,2,293,586.0
33806,116491,6468,1,121,121.0
33807,116492,562,1,173,173.0
33808,116492,561,1,199,199.0
33809,116493,2327,3,211,633.0
33810,116494,1552,1,192,192.0
33811,116494,1550,1,225,225.0
33812,116495,7592,1,254,254.0
33813,116495,7589,2,121,242.0
33814,116496,3626,3,335,1005.0
33815,116496,3627,2,305,610.0
