FeedbackID,OrderID,CustomerRating,DeliveryRating,FoodRating,Review,Sentiment
12632,102067,5.0,5,5,Best biryani in town!,Positive
12633,103587,2.0,3,3,Delivery took way too long.,Negative
12634,105825,4.0,3,5,Packaging was excellent and food was hot.,Positive
12635,101867,5.0,5,4,"Loved the taste, will order again.",Positive
12636,117022,2.0,1,3,Very disappointed with the service.,Negative
12637,108642,5.0,5,5,Packaging was excellent and food was hot.,Positive
12638,115538,5.0,5,4,Packaging was excellent and food was hot.,Positive
12639,101856,5.0,5,4,Great food and fast delivery!,Positive
12640,108643,3.0,3,2,"Food was okay, nothing special.",Neutral
12641,108373,2.0,1,1,Delivery took way too long.,Negative
12642,119396,3.0,3,2,Delivery was on time but food was mediocre.,Neutral
12643,119864,2.0,3,2,Delivery took way too long.,Negative
12644,117565,5.0,5,5,Delivery partner was very polite.,Positive
12645,103676,2.0,3,2,Quality was not up to the mark.,Negative
12646,116669,5.0,4,4,Packaging was excellent and food was hot.,Positive
12647,106018,2.0,1,2,Delivery took way too long.,Negative
12648,114112,1.0,2,1,Order was incomplete.,Negative
12649,118087,3.0,2,4,Average experience.,Neutral
12650,108820,3.0,3,2,Delivery was on time but food was mediocre.,Neutral
12651,115869,5.0,4,4,Best biryani in town!,Positive
12652,100568,5.0,5,4,Packaging was excellent and food was hot.,Positive
12653,107267,5.0,5,5,"Loved the taste, will order again.",Positive
12654,100866,5.0,5,4,Best biryani in town!,Positive
12655,101168,3.0,3,2,Delivery was on time but food was mediocre.,Neutral
12656,108589,5.0,5,5,Best biryani in town!,Positive
12657,112287,2.0,1,2,Quality was not up to the mark.,Negative
12658,117122,5.0,5,5,Packaging was excellent and food was hot.,Positive
12659,114786,4.0,5,5,Great food and fast delivery!,Positive
12660,102729,3.0,3,2,,Neutral
12661,107612,5.0,5,5,Great food and fast delivery!,Positive
12662,110443,5.0,4,4,Delivery partner was very polite.,Positive
12663,120191,5.0,5,5,Great food and fast delivery!,Positive
12664,111861,3.0,2,3,Delivery was on time but food was mediocre.,Neutral
12665,111979,5.0,5,5,Packaging was excellent and food was hot.,Positive
12666,108959,5.0,5,5,Packaging was excellent and food was hot.,Positive
12667,102193,4.0,4,3,,Positive
12668,104851,3.0,3,2,,Neutral
12669,101669,4.0,5,4,Great food and fast delivery!,Positive
12670,103008,4.0,5,3,Best biryani in town!,Positive
12671,108510,2.0,1,1,Very disappointed with the service.,Negative
12672,112079,4.0,4,5,Amazing experience overall.,Positive
12673,116023,2.0,3,1,Wrong item delivered.,Negative
12674,111841,2.0,2,1,Delivery took way too long.,Negative
12675,110353,5.0,5,4,Best biryani in town!,Positive
12676,105594,4.0,5,4,Best biryani in town!,Positive
12677,105286,3.0,4,2,Delivery was on time but food was mediocre.,Neutral
12678,109870,3.0,2,3,Delivery was on time but food was mediocre.,Neutral
12679,109339,5.0,5,4,"Loved the taste, will order again.",Positive
12680,110371,1.0,1,2,Wrong item delivered.,Negative
12681,114448,3.0,2,2,"Food was okay, nothing special.",Neutral
12682,109675,3.0,4,3,,Neutral
12683,116725,4.0,5,3,Great food and fast delivery!,Positive
12684,105693,5.0,5,5,Delivery partner was very polite.,Positive
12685,107608,3.0,2,2,Delivery was on time but food was mediocre.,Neutral
12686,108388,5.0,5,5,Packaging was excellent and food was hot.,Positive
12687,106825,3.0,2,3,Delivery was on time but food was mediocre.,Neutral
12688,105958,1.0,1,1,Delivery took way too long.,Negative
12689,109765,4.0,3,4,Great food and fast delivery!,Positive
12690,115076,5.0,5,5,Packaging was excellent and food was hot.,Positive
12691,106135,2.0,1,3,Food arrived cold and late.,Negative
12692,114312,3.0,3,3,Delivery was on time but food was mediocre.,Neutral
12693,100391,2.0,3,3,Wrong item delivered.,Negative
12694,106873,5.0,4,5,Packaging was excellent and food was hot.,Positive
12695,110445,5.0,4,5,Best biryani in town!,Positive
12696,116440,5.0,5,5,Best biryani in town!,Positive
12697,119584,5.0,5,5,Delivery partner was very polite.,Positive
12698,107580,3.0,2,3,Average experience.,Neutral
12699,117594,4.0,5,3,"Loved the taste, will order again.",Positive
12700,105221,5.0,5,5,Delivery partner was very polite.,Positive
12701,118187,5.0,4,4,"Loved the taste, will order again.",Positive
12702,110605,4.0,5,5,Great food and fast delivery!,Positive
12703,108423,2.0,1,3,Order was incomplete.,Negative
12704,113719,2.0,3,3,Order was incomplete.,Negative
12705,116901,2.0,2,1,Very disappointed with the service.,Negative
12706,110429,5.0,4,5,Best biryani in town!,Positive
12707,106700,3.0,4,4,,Neutral
12708,115326,5.0,4,5,Amazing experience overall.,Positive
12709,105380,5.0,5,5,Best biryani in town!,Positive
12710,100597,5.0,5,5,,Positive
12711,107649,4.0,3,3,"Loved the taste, will order again.",Positive
12712,112604,5.0,5,5,Delivery partner was very polite.,Positive
12713,100853,5.0,5,5,Packaging was excellent and food was hot.,Positive
12714,117404,1.0,1,1,Delivery took way too long.,Negative
12715,106622,2.0,3,2,Food arrived cold and late.,Negative
12716,114421,4.0,5,4,Packaging was excellent and food was hot.,Positive
12717,118661,2.0,1,2,Food arrived cold and late.,Negative
12718,116940,3.0,3,2,"Food was okay, nothing special.",Neutral
12719,113599,3.0,2,2,Average experience.,Neutral
12720,107554,4.0,3,4,"Loved the taste, will order again.",Positive
12721,112397,4.0,4,4,Delivery partner was very polite.,Positive
12722,107507,4.0,5,5,Delivery partner was very polite.,Positive
12723,110500,4.0,3,3,Great food and fast delivery!,Positive
12724,108645,5.0,4,4,Amazing experience overall.,Positive
12725,115349,5.0,5,5,"Loved the taste, will order again.",Positive
12726,107165,5.0,5,5,"Loved the taste, will order again.",Positive
12727,115200,2.0,2,2,Food arrived cold and late.,Negative
12728,111857,5.0,4,5,Amazing experience overall.,Positive
12729,101596,5.0,5,4,Packaging was excellent and food was hot.,Positive
12730,116499,5.0,5,5,Best biryani in town!,Positive
12731,108630,2.0,1,1,Very disappointed with the service.,Negative
12732,101992,3.0,4,2,"Food was okay, nothing special.",Neutral
12733,108533,4.0,4,5,Best biryani in town!,Positive
12734,102990,5.0,5,4,"Loved the taste, will order again.",Positive
12735,100328,3.0,3,3,Average experience.,Neutral
12736,114313,1.0,1,1,Delivery took way too long.,Negative
12737,114921,4.0,5,4,Packaging was excellent and food was hot.,Positive
12738,112065,5.0,4,4,Amazing experience overall.,Positive
12739,115793,5.0,4,5,Best biryani in town!,Positive
12740,108304,5.0,5,5,Packaging was excellent and food was hot.,Positive
12741,105255,4.0,3,5,Best biryani in town!,Positive
12742,118440,4.0,5,3,Amazing experience overall.,Positive
12743,116524,4.0,3,3,"Loved the taste, will order again.",Positive
12744,120171,4.0,3,3,Packaging was excellent and food was hot.,Positive
12745,103122,5.0,5,5,Amazing experience overall.,Positive
12746,119559,5.0,5,4,,Positive
12747,100719,3.0,4,2,"Food was okay, nothing special.",Neutral
12748,120143,2.0,1,3,Quality was not up to the mark.,Negative
12749,104275,5.0,5,4,Amazing experience overall.,Positive
12750,117369,1.0,1,1,Delivery took way too long.,Negative
12751,108157,4.0,3,4,Best biryani in town!,Positive
12752,116536,1.0,1,1,Delivery took way too long.,Negative
12753,106554,5.0,5,4,,Positive
12754,110815,5.0,5,4,"Loved the taste, will order again.",Positive
12755,115699,3.0,2,4,Average experience.,Neutral
12756,107637,5.0,5,5,Amazing experience overall.,Positive
12757,106856,2.0,1,1,Order was incomplete.,Negative
12758,119302,2.0,1,2,Very disappointed with the service.,Negative
12759,113128,3.0,4,4,Average experience.,Neutral
12760,113966,4.0,5,4,Great food and fast delivery!,Positive
12761,112770,5.0,4,5,Packaging was excellent and food was hot.,Positive
12762,108689,5.0,4,5,Delivery partner was very polite.,Positive
12763,109662,5.0,4,4,Best biryani in town!,Positive
12764,111407,4.0,4,3,Great food and fast delivery!,Positive
12765,115664,5.0,4,5,Amazing experience overall.,Positive
12766,104370,5.0,5,5,Great food and fast delivery!,Positive
12767,104505,2.0,1,1,Food arrived cold and late.,Negative
12768,112457,5.0,4,4,Delivery partner was very polite.,Positive
12769,116935,3.0,3,4,"Food was okay, nothing special.",Neutral
12770,104708,3.0,2,4,,Neutral
12771,115891,5.0,4,4,Great food and fast delivery!,Positive
12772,106629,5.0,4,4,Amazing experience overall.,Positive
12773,111685,5.0,5,5,Best biryani in town!,Positive
12774,115011,5.0,4,5,Best biryani in town!,Positive
12775,111616,1.0,1,2,Order was incomplete.,Negative
12776,112140,2.0,1,3,Food arrived cold and late.,Negative
12777,101294,2.0,2,1,Very disappointed with the service.,Negative
12778,111186,,1,1,Quality was not up to the mark.,Negative
12779,112434,5.0,5,4,Packaging was excellent and food was hot.,Positive
12780,118773,5.0,5,5,Best biryani in town!,Positive
12781,104439,2.0,2,1,Very disappointed with the service.,Negative
12782,115812,2.0,1,1,Wrong item delivered.,Negative
12783,115046,1.0,1,1,Food arrived cold and late.,Negative
12784,106815,5.0,4,5,Great food and fast delivery!,Positive
12785,119599,3.0,3,3,Delivery was on time but food was mediocre.,Neutral
12786,115614,3.0,2,4,"Food was okay, nothing special.",Neutral
12787,116988,4.0,5,3,Packaging was excellent and food was hot.,Positive
12788,115420,2.0,3,3,Very disappointed with the service.,Negative
12789,103594,3.0,3,4,Delivery was on time but food was mediocre.,Neutral
12790,104746,4.0,4,4,Packaging was excellent and food was hot.,Positive
12791,116777,3.0,2,2,,Neutral
12792,109954,4.0,5,5,Best biryani in town!,Positive
12793,116652,3.0,2,3,Average experience.,Neutral
12794,117283,5.0,5,4,Packaging was excellent and food was hot.,Positive
12795,119232,5.0,5,4,"Loved the taste, will order again.",Positive
12796,113434,1.0,1,2,Quality was not up to the mark.,Negative
12797,113537,5.0,5,5,Delivery partner was very polite.,Positive
12798,112562,1.0,2,1,Food arrived cold and late.,Negative
12799,106606,2.0,2,1,Order was incomplete.,Negative
12800,115140,3.0,4,4,,Neutral
12801,119575,4.0,5,5,Delivery partner was very polite.,Positive
12802,101625,5.0,5,4,Delivery partner was very polite.,Positive
12803,115325,5.0,5,5,Delivery partner was very polite.,Positive
12804,102478,5.0,4,4,"Loved the taste, will order again.",Positive
12805,114601,3.0,3,3,Average experience.,Neutral
12806,102625,,8,3,Delivery partner was very polite.,Positive
12807,110651,4.0,4,5,Delivery partner was very polite.,Positive
12808,106543,5.0,5,4,Great food and fast delivery!,Positive
12809,114853,2.0,3,3,Very disappointed with the service.,Negative
12810,119954,1.0,1,1,Delivery took way too long.,Negative
12811,103423,5.0,5,5,,Positive
12812,107590,5.0,5,5,Great food and fast delivery!,Positive
12813,101744,5.0,5,4,Delivery partner was very polite.,Positive
12814,103208,3.0,4,4,Average experience.,Neutral
12815,101720,3.0,3,4,Delivery was on time but food was mediocre.,Neutral
12816,106471,2.0,2,3,Order was incomplete.,Negative
12817,109700,5.0,5,4,Amazing experience overall.,Positive
12818,118779,3.0,2,2,Delivery was on time but food was mediocre.,Neutral
12819,114208,1.0,1,1,Food arrived cold and late.,Negative
12820,117207,1.0,1,2,Food arrived cold and late.,Negative
12821,119904,5.0,4,5,Great food and fast delivery!,Positive
12822,107831,4.0,4,4,"Loved the taste, will order again.",Positive
12823,104669,4.0,3,4,Best biryani in town!,Positive
12824,105008,4.0,3,5,"Loved the taste, will order again.",Positive
12825,101932,5.0,4,5,Amazing experience overall.,Positive
12826,113317,1.0,1,1,Very disappointed with the service.,Negative
12827,117742,4.0,3,5,Great food and fast delivery!,Positive
12828,119022,5.0,5,4,,Positive
12829,101437,4.0,4,4,Packaging was excellent and food was hot.,Positive
12830,111171,3.0,3,4,Average experience.,Neutral
12831,118631,5.0,4,4,Best biryani in town!,Positive
12832,108084,4.0,5,3,Packaging was excellent and food was hot.,Positive
12833,101060,5.0,4,4,Delivery partner was very polite.,Positive
12834,106373,3.0,4,2,"Food was okay, nothing special.",Neutral
12835,111122,5.0,5,5,"Loved the taste, will order again.",Positive
12836,109830,5.0,5,5,Delivery partner was very polite.,Positive
12837,106004,5.0,5,4,Great food and fast delivery!,Positive
12838,113417,5.0,4,5,"Loved the taste, will order again.",Positive
12839,109026,5.0,5,5,Best biryani in town!,Positive
12840,108172,4.0,3,5,Amazing experience overall.,Positive
12841,114526,3.0,4,3,Average experience.,Neutral
12842,106063,2.0,2,3,Very disappointed with the service.,Negative
12843,120114,3.0,2,2,"Food was okay, nothing special.",Neutral
12844,105687,5.0,5,5,Delivery partner was very polite.,Positive
12845,113268,5.0,4,5,"Loved the taste, will order again.",Positive
12846,108809,3.0,4,4,Delivery was on time but food was mediocre.,Neutral
12847,108421,2.0,1,2,Delivery took way too long.,Negative
12848,118990,5.0,5,5,"Loved the taste, will order again.",Positive
12849,111681,3.0,4,4,Delivery was on time but food was mediocre.,Neutral
12850,117080,1.0,2,2,Delivery took way too long.,Negative
12851,109318,3.0,4,4,,Neutral
12852,113469,4.0,5,4,Amazing experience overall.,Positive
12853,102681,5.0,4,5,Best biryani in town!,Positive
12854,113473,5.0,5,4,Amazing experience overall.,Positive
12855,107448,5.0,5,5,Packaging was excellent and food was hot.,Positive
12856,114759,5.0,5,5,Great food and fast delivery!,Positive
12857,100167,2.0,2,2,Quality was not up to the mark.,Negative
12858,105763,4.0,4,4,Packaging was excellent and food was hot.,Positive
12859,116318,3.0,2,3,Average experience.,Neutral
12860,102332,5.0,5,4,Best biryani in town!,Positive
12861,102635,5.0,5,5,"Loved the taste, will order again.",Positive
12862,113422,5.0,4,5,"Loved the taste, will order again.",Positive
12863,119911,2.0,1,2,Very disappointed with the service.,Negative
12864,104732,3.0,2,4,Average experience.,Neutral
12865,106057,4.0,3,4,Delivery partner was very polite.,Positive
12866,105034,5.0,4,5,Packaging was excellent and food was hot.,Positive
12867,113825,5.0,4,5,Best biryani in town!,Positive
12868,101431,2.0,2,3,Order was incomplete.,Negative
12869,105680,5.0,5,5,Best biryani in town!,Positive
12870,113738,3.0,4,4,Average experience.,Neutral
12871,119417,1.0,1,2,Very disappointed with the service.,Negative
12872,112704,5.0,4,5,Amazing experience overall.,Positive
12873,118604,3.0,3,4,"Food was okay, nothing special.",Neutral
12874,110296,1.0,1,2,Order was incomplete.,Negative
12875,113576,3.0,3,2,,Neutral
12876,115802,4.0,5,3,Amazing experience overall.,Positive
12877,114524,3.0,2,2,,Neutral
12878,113388,5.0,5,5,Delivery partner was very polite.,Positive
12879,115280,2.0,1,1,Very disappointed with the service.,Negative
12880,116540,5.0,5,4,Delivery partner was very polite.,Positive
12881,109823,5.0,5,5,Delivery partner was very polite.,Positive
12882,112532,4.0,4,4,Delivery partner was very polite.,Positive
12883,116963,4.0,4,5,Amazing experience overall.,Positive
12884,109646,3.0,3,4,"Food was okay, nothing special.",Neutral
12885,116468,4.0,3,5,Packaging was excellent and food was hot.,Positive
12886,116235,5.0,5,5,Delivery partner was very polite.,Positive
12887,111853,4.0,4,5,"Loved the taste, will order again.",Positive
12888,102874,1.0,2,1,Order was incomplete.,Negative
12889,108883,4.0,3,4,Great food and fast delivery!,Positive
12890,114534,5.0,5,4,"Loved the taste, will order again.",Positive
12891,110676,4.0,5,5,Packaging was excellent and food was hot.,Positive
12892,111417,3.0,2,2,Delivery was on time but food was mediocre.,Neutral
12893,110555,3.0,2,2,Average experience.,Neutral
12894,103112,5.0,5,4,Delivery partner was very polite.,Positive
12895,105307,5.0,5,4,Best biryani in town!,Positive
12896,112819,2.0,1,3,Delivery took way too long.,Negative
12897,114098,4.0,5,3,Amazing experience overall.,Positive
12898,102502,5.0,5,4,Best biryani in town!,Positive
12899,105254,4.0,5,3,Best biryani in town!,Positive
12900,117627,2.0,3,3,Delivery took way too long.,Negative
12901,108586,5.0,4,5,Best biryani in town!,Positive
12902,119926,1.0,1,2,Order was incomplete.,Negative
12903,105150,3.0,3,4,Average experience.,Neutral
12904,118427,4.0,5,5,"Loved the taste, will order again.",Positive
12905,114839,3.0,2,3,,Neutral
12906,108227,3.0,4,4,Delivery was on time but food was mediocre.,Neutral
12907,105948,5.0,5,5,Amazing experience overall.,Positive
12908,119531,1.0,2,1,Wrong item delivered.,Negative
12909,120412,3.0,3,3,"Food was okay, nothing special.",Neutral
12910,106592,5.0,5,5,"Loved the taste, will order again.",Positive
12911,107324,5.0,5,5,Delivery partner was very polite.,Positive
12912,115264,3.0,2,4,Delivery was on time but food was mediocre.,Neutral
12913,115470,4.0,4,5,"Loved the taste, will order again.",Positive
12914,118833,5.0,4,4,"Loved the taste, will order again.",Positive
12915,112123,3.0,2,3,"Food was okay, nothing special.",Neutral
12916,119157,4.0,4,4,Best biryani in town!,Positive
12917,114520,4.0,4,5,Amazing experience overall.,Positive
12918,104083,4.0,4,3,"Loved the taste, will order again.",Positive
12919,109965,5.0,5,4,Great food and fast delivery!,Positive
12920,118543,1.0,2,1,Order was incomplete.,Negative
12921,114932,1.0,1,2,Wrong item delivered.,Negative
12922,111330,4.0,4,5,Best biryani in town!,Positive
12923,116013,3.0,4,4,Average experience.,Neutral
12924,107171,5.0,5,5,Amazing experience overall.,Positive
12925,116647,4.0,3,5,Best biryani in town!,Positive
12926,117599,4.0,4,5,Best biryani in town!,Positive
12927,117602,5.0,5,5,Packaging was excellent and food was hot.,Positive
12928,103731,5.0,5,5,"Loved the taste, will order again.",Positive
12929,107310,1.0,2,1,Very disappointed with the service.,Negative
12930,110116,1.0,1,1,Quality was not up to the mark.,Negative
12931,120170,5.0,4,5,Packaging was excellent and food was hot.,Positive
12932,107886,2.0,2,3,Quality was not up to the mark.,Negative
12933,104274,2.0,2,2,Delivery took way too long.,Negative
12934,120440,5.0,4,5,Great food and fast delivery!,Positive
12935,116736,2.0,3,1,Delivery took way too long.,Negative
12936,107294,5.0,5,5,Amazing experience overall.,Positive
12937,107984,1.0,1,2,Quality was not up to the mark.,Negative
12938,116812,5.0,5,5,"Loved the taste, will order again.",Positive
12939,109010,5.0,5,5,Best biryani in town!,Positive
12940,110289,3.0,4,4,Average experience.,Neutral
12941,117007,2.0,2,2,Wrong item delivered.,Negative
12942,111139,2.0,2,2,Very disappointed with the service.,Negative
12943,110643,3.0,3,3,Average experience.,Neutral
12944,112647,,4,4,Delivery partner was very polite.,Positive
12945,106459,2.0,3,3,Very disappointed with the service.,Negative
12946,102019,2.0,1,2,Order was incomplete.,Negative
12947,100925,1.0,2,1,Wrong item delivered.,Negative
12948,107180,4.0,4,4,Amazing experience overall.,Positive
12949,100851,4.0,5,5,Great food and fast delivery!,Positive
12950,110842,5.0,5,5,Best biryani in town!,Positive
12951,103010,3.0,3,2,,Neutral
12952,101715,1.0,1,1,Quality was not up to the mark.,Negative
12953,107734,2.0,2,1,Order was incomplete.,Negative
12954,103289,2.0,3,3,Food arrived cold and late.,Negative
12955,107389,1.0,1,1,Very disappointed with the service.,Negative
12956,111589,2.0,2,1,Food arrived cold and late.,Negative
12957,110262,5.0,4,5,Packaging was excellent and food was hot.,Positive
12958,113690,5.0,4,4,"Loved the taste, will order again.",Positive
12959,116420,1.0,2,2,Order was incomplete.,Negative
12960,102548,5.0,5,4,Packaging was excellent and food was hot.,Positive
12961,116780,3.0,3,3,Average experience.,Neutral
12962,105543,1.0,1,2,Delivery took way too long.,Negative
12963,105105,3.0,3,2,Delivery was on time but food was mediocre.,Neutral
12964,112152,2.0,1,2,Food arrived cold and late.,Negative
12965,114216,2.0,1,1,Wrong item delivered.,Negative
12966,102704,5.0,4,5,Great food and fast delivery!,Positive
12967,114897,4.0,4,4,"Loved the taste, will order again.",Positive
12968,111961,4.0,3,5,"Loved the taste, will order again.",Positive
12969,108324,4.0,5,3,Best biryani in town!,Positive
12970,109665,2.0,1,3,Wrong item delivered.,Negative
12971,108493,5.0,5,4,Delivery partner was very polite.,Positive
12972,115789,4.0,4,3,Delivery partner was very polite.,Positive
12973,114995,3.0,2,2,,Neutral
12974,106376,5.0,4,4,Great food and fast delivery!,Positive
12975,119865,5.0,4,4,Delivery partner was very polite.,Positive
12976,112969,5.0,4,5,"Loved the taste, will order again.",Positive
12977,119503,2.0,2,2,Order was incomplete.,Negative
12978,111262,4.0,4,5,Amazing experience overall.,Positive
12979,111165,3.0,3,2,Average experience.,Neutral
12980,110016,5.0,4,5,Best biryani in town!,Positive
12981,104957,4.0,4,5,Best biryani in town!,Positive
12982,101747,4.0,3,5,Great food and fast delivery!,Positive
12983,101730,4.0,3,3,Packaging was excellent and food was hot.,Positive
12984,115970,5.0,5,5,Amazing experience overall.,Positive
12985,112375,4.0,3,5,Packaging was excellent and food was hot.,Positive
12986,108729,2.0,2,1,Very disappointed with the service.,Negative
12987,105639,5.0,5,4,Great food and fast delivery!,Positive
12988,112780,1.0,1,2,Delivery took way too long.,Negative
12989,100324,5.0,5,5,Delivery partner was very polite.,Positive
12990,119509,5.0,4,5,Best biryani in town!,Positive
12991,103987,5.0,5,5,Great food and fast delivery!,Positive
12992,101766,5.0,5,4,Great food and fast delivery!,Positive
12993,117332,5.0,5,5,Amazing experience overall.,Positive
12994,119705,5.0,5,4,Great food and fast delivery!,Positive
12995,108839,,5,5,Delivery partner was very polite.,Positive
12996,102559,4.0,3,5,"Loved the taste, will order again.",Positive
12997,103134,3.0,4,2,"Food was okay, nothing special.",Neutral
12998,110916,5.0,4,5,Best biryani in town!,Positive
12999,115817,5.0,5,5,Best biryani in town!,Positive
13000,113025,2.0,3,3,Food arrived cold and late.,Negative
13001,119256,1.0,2,2,Very disappointed with the service.,Negative
13002,113993,5.0,5,5,Delivery partner was very polite.,Positive
13003,112294,5.0,5,5,Packaging was excellent and food was hot.,Positive
13004,103356,5.0,5,5,Best biryani in town!,Positive
13005,113421,3.0,3,4,"Food was okay, nothing special.",Neutral
13006,100950,1.0,2,1,Quality was not up to the mark.,Negative
13007,108473,3.0,4,2,Delivery was on time but food was mediocre.,Neutral
13008,104914,4.0,5,3,"Loved the taste, will order again.",Positive
13009,104981,5.0,5,4,Great food and fast delivery!,Positive
13010,111471,5.0,5,5,"Loved the taste, will order again.",Positive
13011,109863,3.0,3,3,Average experience.,Neutral
13012,101536,2.0,2,3,Very disappointed with the service.,Negative
13013,108024,5.0,5,4,"Loved the taste, will order again.",Positive
13014,115049,,5,5,Amazing experience overall.,Positive
13015,112048,5.0,5,4,Packaging was excellent and food was hot.,Positive
13016,117171,3.0,2,2,Average experience.,Neutral
13017,115732,2.0,1,1,Delivery took way too long.,Negative
13018,118780,2.0,2,1,Very disappointed with the service.,Negative
13019,116498,4.0,3,3,Great food and fast delivery!,Positive
13020,106021,3.0,2,3,,Neutral
13021,111836,3.0,3,2,"Food was okay, nothing special.",Neutral
13022,106387,3.0,3,3,"Food was okay, nothing special.",Neutral
13023,105304,2.0,1,2,Wrong item delivered.,Negative
13024,104229,4.0,5,5,Delivery partner was very polite.,Positive
13025,113657,,2,2,Food arrived cold and late.,Negative
13026,117498,5.0,4,5,Packaging was excellent and food was hot.,Positive
13027,100158,3.0,3,2,,Neutral
13028,117215,5.0,5,5,Delivery partner was very polite.,Positive
13029,120341,5.0,5,4,Best biryani in town!,Positive
13030,108374,,3,1,Delivery took way too long.,Negative
13031,100151,2.0,3,2,Food arrived cold and late.,Negative
13032,113580,5.0,5,4,Great food and fast delivery!,Positive
13033,116148,1.0,1,1,Very disappointed with the service.,Negative
13034,102674,3.0,2,3,"Food was okay, nothing special.",Neutral
13035,117123,2.0,3,3,Food arrived cold and late.,Negative
13036,119560,5.0,4,4,"Loved the taste, will order again.",Positive
13037,114397,4.0,4,3,"Loved the taste, will order again.",Positive
13038,107484,5.0,5,5,Delivery partner was very polite.,Positive
13039,102183,2.0,3,1,Delivery took way too long.,Negative
13040,100060,1.0,2,2,Food arrived cold and late.,Negative
13041,105056,5.0,4,5,Best biryani in town!,Positive
13042,101889,5.0,4,5,Amazing experience overall.,Positive
13043,106600,5.0,4,5,"Loved the taste, will order again.",Positive
13044,100484,4.0,4,3,Amazing experience overall.,Positive
13045,103971,2.0,3,2,Quality was not up to the mark.,Negative
13046,108910,4.0,4,3,Great food and fast delivery!,Positive
13047,109562,3.0,4,3,"Food was okay, nothing special.",Neutral
13048,103755,2.0,1,1,Food arrived cold and late.,Negative
13049,114360,1.0,1,2,Quality was not up to the mark.,Negative
13050,111420,5.0,4,5,Great food and fast delivery!,Positive
13051,119697,4.0,4,3,Packaging was excellent and food was hot.,Positive
13052,100110,4.0,3,4,Amazing experience overall.,Positive
13053,103913,1.0,2,2,Order was incomplete.,Negative
13054,100485,5.0,4,5,Amazing experience overall.,Positive
13055,101103,5.0,5,4,Packaging was excellent and food was hot.,Positive
13056,114855,1.0,1,2,Order was incomplete.,Negative
13057,116617,5.0,5,4,Great food and fast delivery!,Positive
13058,116446,3.0,4,4,Average experience.,Neutral
13059,105824,3.0,3,3,,Neutral
13060,109387,5.0,4,5,Amazing experience overall.,Positive
13061,116720,4.0,5,5,Great food and fast delivery!,Positive
13062,114990,4.0,5,3,"Loved the taste, will order again.",Positive
13063,110401,5.0,5,5,Best biryani in town!,Positive
13064,109778,5.0,9,5,Amazing experience overall.,Positive
13065,119230,5.0,5,5,Amazing experience overall.,Positive
13066,107169,3.0,2,4,Average experience.,Neutral
13067,102469,5.0,4,4,Delivery partner was very polite.,Positive
13068,105845,5.0,5,5,Delivery partner was very polite.,Positive
13069,119356,5.0,5,4,Great food and fast delivery!,Positive
13070,105649,5.0,4,5,Packaging was excellent and food was hot.,Positive
13071,118453,4.0,3,5,Delivery partner was very polite.,Positive
13072,105887,4.0,9,3,Amazing experience overall.,Positive
13073,108012,4.0,4,4,Packaging was excellent and food was hot.,Positive
13074,119205,4.0,5,5,Amazing experience overall.,Positive
13075,115209,1.0,2,2,Quality was not up to the mark.,Negative
13076,102359,4.0,4,3,Delivery partner was very polite.,Positive
13077,114783,4.0,4,3,Packaging was excellent and food was hot.,Positive
13078,110720,2.0,2,3,Order was incomplete.,Negative
13079,104627,2.0,3,1,Order was incomplete.,Negative
13080,120367,4.0,4,3,Amazing experience overall.,Positive
13081,108853,5.0,5,4,Great food and fast delivery!,Positive
13082,115155,2.0,2,2,Quality was not up to the mark.,Negative
13083,105939,2.0,3,2,Quality was not up to the mark.,Negative
13084,117307,5.0,5,5,Great food and fast delivery!,Positive
13085,100958,2.0,2,3,Delivery took way too long.,Negative
13086,106460,4.0,3,3,Best biryani in town!,Positive
13087,115648,4.0,5,5,Best biryani in town!,Positive
13088,119293,2.0,3,3,Order was incomplete.,Negative
13089,107145,2.0,1,3,Delivery took way too long.,Negative
13090,111534,3.0,4,3,"Food was okay, nothing special.",Neutral
13091,105643,5.0,5,5,Best biryani in town!,Positive
13092,110033,,2,3,,Neutral
13093,118281,5.0,4,5,Great food and fast delivery!,Positive
13094,111598,4.0,4,5,Packaging was excellent and food was hot.,Positive
13095,116341,2.0,1,3,Very disappointed with the service.,Negative
13096,109165,4.0,5,5,,Positive
13097,107704,5.0,5,4,Great food and fast delivery!,Positive
13098,117596,5.0,5,5,Delivery partner was very polite.,Positive
13099,117162,4.0,5,3,Great food and fast delivery!,Positive
13100,110267,5.0,4,5,Delivery partner was very polite.,Positive
13101,108711,3.0,3,2,"Food was okay, nothing special.",Neutral
13102,104809,5.0,7,5,Best biryani in town!,Positive
13103,105472,2.0,3,1,Very disappointed with the service.,Negative
13104,103482,1.0,1,2,Very disappointed with the service.,Negative
13105,115461,,4,3,Packaging was excellent and food was hot.,Positive
13106,104016,5.0,4,4,Great food and fast delivery!,Positive
13107,107933,4.0,5,3,Amazing experience overall.,Positive
13108,108731,2.0,3,2,,Negative
13109,101344,5.0,4,4,Delivery partner was very polite.,Positive
13110,103595,4.0,3,4,Delivery partner was very polite.,Positive
13111,103534,1.0,1,1,Quality was not up to the mark.,Negative
13112,109271,5.0,5,4,Packaging was excellent and food was hot.,Positive
13113,113221,,2,2,Quality was not up to the mark.,Negative
13114,112191,4.0,5,5,Amazing experience overall.,Positive
