WeatherID,City,Date,Temperature,Rainfall,Humidity,WeatherCondition
15402,Nashik,07/12/2024,24.2,10.9,49,Clear
15403,Nashik,21-01-2024,17.3,0.0,70,Rainy
15404,Nashik,21/10/2024,25.4,0.0,41,Cloudy
15405,Nashik,29-08-2024,26.0,45.7,30,Clear
15406,Nashik,08-07-2023,31.6,141.0,64,Stormy
15407,Nashik,10/25/2024,27.6,0.0,51,Humid
15408,Nashik,25/08/2024,26.0,102.3,78,Clear
15409,Nashik,26-11-2024,22.8,5.3,71,Clear
15410,Nashik,15/02/2024,11.0,2.0,66,Stormy
15411,Nashik,22/02/2024,8.0,5.3,50,Foggy
15412,Nashik,09/03/2024,28.7,0.0,53,Clear
15413,Nashik,01/05/2024,26.3,8.5,70,Humid
15414,Nashik,2023.03.06,28.9,0.0,51,Humid
15415,Nashik,2024.04.07,34.6,3.4,72,Clear
15416,Nashik,2024.02.19,18.1,8.3,62,Humid
15417,Nashik,03/18/2024,39.8,0.6,47,Humid
15418,Nashik,15-05-2023,32.9,6.4,46,Humid
15419,Nashik,11-03-2024,33.3,4.9,57,Foggy
15420,Nashik,31-01-2024,20.1,0.4,47,Foggy
15421,Nashik,08/26/2023,24.1,0.0,91,Clear
15422,Nashik,05/02/2024,19.7,0.9,44,Clear
15423,Nashik,07/25/2024,35.2,63.8,74,Stormy
15424,Nashik,31-12-2024,19.1,2.2,32,Cloudy
15425,Nashik,21/01/2023,19.8,0.0,44,Clear
15426,Nashik,20-12-2023,19.6,6.2,61,Stormy
15427,Nashik,11/10/2023,22.7,0.0,57,Clear
15428,Nashik,04/10/2024,22.4,0.0,-50,Humid
15429,Nashik,2023.02.07,12.5,0.0,47,Cloudy
15430,Nashik,07/01/2023,10.1,0.5,79,Foggy
15431,Nashik,2023.02.14,22.1,0.0,73,Clear
15432,Nashik,2023-04-27,33.4,1.8,67,Cloudy
15433,Nashik,04/07/2023,26.9,0.0,58,Rainy
15434,Nashik,2023.10.16,28.8,0.0,48,Foggy
15435,Nashik,19/04/2024,25.8,0.0,76,Cloudy
15436,Nashik,01/24/2024,15.2,2.4,41,Clear
15437,Nashik,25-03-2023,27.0,8.4,62,Humid
15438,Nashik,27/12/2023,21.4,0.5,44,Foggy
15439,Nashik,2023-09-23,19.1,0.0,56,Clear
15440,Nashik,15/01/2023,16.7,3.9,52,Cloudy
15441,Nashik,15/03/2023,36.7,3.9,61,Humid
15442,Nashik,2024-06-01,33.2,34.5,57,Cloudy
15443,Nashik,2023-12-31,23.5,0.4,61,Humid
15444,Nashik,14-02-2024,10.9,18.2,78,Stormy
15445,Nashik,05-06-2023,28.9,140.1,46,Rainy
15446,Nashik,01/12/2023,16.3,0.0,66,Rainy
15447,Nashik,07/15/2024,29.0,179.8,66,Humid
15448,Nashik,01-01-2024,15.0,10.5,54,Cloudy
15449,Nashik,2023.12.07,17.9,,71,Rainy
15450,Nashik,2023-05-23,26.5,0.0,16,Clear
15451,Nashik,28-11-2024,29.4,1.4,42,Cloudy
15452,Nashik,06-10-2023,32.5,25.1,84,Foggy
15453,Nashik,30/08/2024,32.5,82.8,73,Cloudy
15454,Nashik,11/28/2023,32.0,0.0,69,Clear
15455,Nashik,2023.02.08,20.1,0.0,64,Clear
15456,Nashik,18-11-2024,26.5,16.0,68,Clear
15457,Nashik,29/09/2024,28.3,341.4,51,Foggy
15458,Nashik,04-04-2023,34.3,3.0,57,Cloudy
15459,Nashik,02/07/2023,24.5,5.4,57,Cloudy
15460,Nashik,2023-05-05,36.0,0.0,79,Clear
15461,Nashik,2023.05.24,25.5,20.7,65,Humid
15462,Nashik,02/20/2024,14.1,5.7,64,Clear
15463,Nashik,2024-12-15,21.1,8.2,44,Cloudy
15464,Nashik,2023.03.14,34.5,2.4,54,Humid
15465,Nashik,06-06-2024,26.8,0.0,55,Clear
15466,Nashik,11/04/2024,19.1,0.0,74,Clear
15467,Nashik,06/03/2023,22.2,0.0,66,Clear
15468,Nashik,05/20/2023,33.9,0.0,55,Stormy
15469,Nashik,08/05/2023,26.9,475.8,30,Foggy
15470,Nashik,2023.06.06,30.4,0.0,54,Clear
15471,Nashik,10/13/2023,22.8,20.2,-62,Clear
15472,Nashik,04/28/2024,30.6,3.3,70,Clear
15473,Nashik,2024.04.01,37.1,0.1,59,Humid
15474,Nashik,15-01-2023,10.7,4.3,55,Clear
15475,Nashik,2024-06-22,23.6,55.1,48,Cloudy
15476,Nashik,2024.06.18,25.8,0.0,43,Humid
15477,Nashik,2023-08-31,27.6,53.7,64,Cloudy
15478,Nashik,2024.05.23,32.7,0.0,68,Cloudy
15479,Nashik,31/03/2024,39.9,0.0,58,Clear
15480,Nashik,2023-10-18,24.3,95.9,37,Rainy
15481,Nashik,02/15/2024,16.7,4.9,54,Cloudy
15482,,02/21/2024,9.0,3.4,72,Clear
15483,Nashik,2024-05-10,41.3,6.4,55,Humid
15484,Nashik,2024.03.05,30.7,0.0,63,Foggy
15485,Nashik,2024.09.20,28.8,86.5,61,Rainy
15486,Nashik,06/14/2023,29.2,12.9,87,Cloudy
15487,Nashik,2024.05.20,26.3,7.2,44,Clear
15488,Nashik,03/29/2024,32.3,24.4,75,Stormy
15489,Nashik,02-11-2023,12.2,8.7,57,Humid
15490,Nashik,03-02-2023,18.2,6.8,87,Clear
15491,Nashik,2023.08.01,24.0,78.6,63,Rainy
15492,Nashik,2023-08-12,33.8,137.5,64,Rainy
15493,Nashik,30-01-2023,23.4,0.0,65,Humid
15494,Nashik,2023.03.06,35.9,6.7,66,Foggy
15495,Nashik,24/10/2023,28.1,39.0,74,Clear
15496,Nashik,26-03-2024,36.1,12.8,57,Rainy
15497,Nashik,09/03/2024,29.8,0.0,48,Clear
15498,Nashik,07/24/2023,26.9,155.4,64,Rainy
15499,Nashik,05/08/2023,28.1,0.0,43,Clear
15500,Nashik,12/24/2023,10.7,8.7,64,Cloudy
15501,Nashik,22-12-2024,11.1,0.0,52,Clear
15502,Nashik,2023.12.06,19.7,4.5,56,Clear
15503,Nashik,2024.06.24,28.7,86.5,51,Foggy
15504,Nashik,26-12-2024,16.4,11.1,57,Foggy
15505,Nashik,2024.01.25,19.5,0.4,64,Cloudy
15506,Nashik,2024.12.03,18.1,0.9,65,Stormy
15507,Nashik,2024-04-06,35.8,3.8,73,Rainy
15508,Nashik,04/15/2024,34.3,0.6,67,Clear
15509,Nashik,06/13/2024,26.1,7.2,71,Clear
15510,Nashik,2024.03.22,30.9,0.2,49,Humid
15511,Nashik,14-11-2023,20.4,0.0,37,Cloudy
15512,Nashik,02-03-2024,31.4,,72,Humid
15513,Nashik,2023.07.04,21.5,6.9,69,Clear
15514,,25-05-2023,37.8,2.0,55,Cloudy
15515,Nashik,21-07-2024,23.0,0.0,45,Rainy
15516,Nashik,08/19/2023,35.8,47.8,56,Clear
15517,Nashik,2023.07.09,30.8,0.0,39,Humid
15518,Nashik,15-12-2023,20.8,1.4,38,Clear
15519,Nashik,11-09-2024,25.1,52.5,52,Clear
15520,Nashik,24/04/2023,31.8,0.0,47,Stormy
15521,Nashik,22-03-2024,35.3,12.7,72,Cloudy
15522,Nashik,2024.04.05,32.1,5.6,74,Rainy
15523,Nashik,01/03/2024,37.9,0.0,63,Humid
15524,Nashik,2024-04-15,29.4,8.3,86,Humid
15525,Nashik,07/01/2023,19.9,0.0,47,Rainy
15526,Nashik,06/12/2023,24.8,0.1,68,Foggy
15527,Nashik,06/06/2023,23.7,117.6,38,Rainy
15528,Nashik,2023-10-24,27.4,27.8,73,Cloudy
15529,Nashik,01/31/2023,19.8,1.3,54,Clear
15530,Nashik,07/27/2024,25.9,122.4,55,Stormy
15531,Nashik,18/05/2023,32.5,0.0,85,Humid
15532,Nashik,2023.12.21,11.5,0.0,47,Rainy
15533,Nashik,03/18/2023,32.3,14.3,53,Clear
15534,Nashik,2023.01.06,17.2,12.7,57,Foggy
15535,Nashik,2024-03-15,25.2,0.0,59,Clear
15536,Nashik,01-08-2024,22.0,68.6,72,Clear
15537,Nashik,30/06/2024,32.0,36.8,80,Foggy
15538,Nashik,2024-05-24,37.4,0.0,53,Humid
15539,Nashik,2023.11.19,26.7,0.0,57,Foggy
15540,Nashik,2023.06.04,35.0,0.0,58,Rainy
15541,Nashik,27-02-2023,19.7,0.0,68,Cloudy
15542,Nashik,29/04/2023,35.2,10.0,45,Cloudy
15543,Nashik,2024.10.16,29.2,0.0,52,Foggy
15544,Nashik,26/06/2024,35.7,0.0,85,Rainy
15545,Nashik,10/01/2024,19.8,2.5,54,Clear
15546,Nashik,03/05/2024,35.1,11.0,41,Humid
15547,Nashik,30/04/2023,38.9,6.4,39,Clear
15548,Nashik,2023-11-14,22.7,13.6,45,Foggy
15549,Nashik,29-12-2024,18.4,10.4,35,Clear
15550,Nashik,03/11/2023,32.3,30.5,58,Humid
15551,Nashik,09/11/2023,24.0,0.0,50,Humid
15552,Nashik,10-03-2023,37.6,6.7,53,Humid
15553,Nashik,09/12/2024,14.5,0.3,30,Rainy
15554,Nashik,11/05/2023,27.4,8.2,39,Cloudy
15555,Nashik,02/20/2024,19.7,9.9,46,Clear
15556,Nashik,08-01-2023,25.0,5.3,65,Clear
15557,Nashik,10/08/2024,28.5,391.9,80,Humid
15558,Nashik,03/03/2023,31.9,0.0,94,Clear
15559,Nashik,2023-05-17,29.3,12.4,41,Clear
15560,Nashik,2023-07-02,31.6,314.5,47,Clear
15561,Nashik,2023.11.14,28.2,0.0,70,Clear
15562,Nashik,30-04-2023,38.9,24.3,50,Clear
15563,Nashik,12/11/2023,18.5,1.5,67,Cloudy
15564,Nashik,2023-10-29,20.3,0.0,66,Cloudy
15565,Nashik,11/01/2023,18.6,9.4,70,Clear
15566,Nashik,20/05/2023,33.5,49.4,82,Rainy
15567,Nashik,2023-11-24,32.2,103.3,58,Stormy
15568,Nashik,2023.08.09,28.5,0.0,56,Humid
15569,Nashik,22/01/2023,22.3,6.8,67,Foggy
15570,Nashik,2024.12.16,16.5,0.5,69,Stormy
15571,Nashik,17/12/2024,52.5,2.6,64,Stormy
15572,Nashik,11-03-2024,31.7,13.9,58,Cloudy
15573,Nashik,05/05/2023,29.9,0.0,47,Clear
15574,Nashik,12/07/2023,33.3,365.1,74,Humid
15575,Nashik,27-11-2023,13.8,0.1,57,Clear
15576,Nashik,12/23/2024,15.5,0.0,72,Rainy
15577,Nashik,27-06-2024,23.2,67.1,59,Clear
15578,Nashik,2023.08.29,23.6,0.0,62,Foggy
15579,Nashik,28-05-2024,30.9,2.5,84,Clear
15580,Nashik,12-04-2024,37.1,5.0,53,Cloudy
15581,Nashik,21/05/2023,32.0,4.0,44,Clear
15582,Nashik,20/05/2024,28.6,4.0,43,Cloudy
15583,Nashik,11/15/2024,29.6,75.9,68,Clear
15584,Nashik,2024.04.09,34.9,0.0,91,Foggy
15585,Nashik,2024.12.08,16.3,0.0,55,Clear
15586,Nashik,08/08/2024,27.1,90.9,53,Clear
15587,Nashik,15/09/2024,33.1,0.0,76,Clear
15588,Nashik,18-07-2023,27.3,7.9,66,Cloudy
15589,Nashik,27/06/2023,31.6,52.4,45,Clear
15590,Nashik,03-06-2023,23.2,48.5,72,Clear
15591,Nashik,08/30/2023,27.8,16.7,70,Humid
15592,Nashik,2024.08.28,35.3,3.6,61,Clear
15593,Nashik,2023.03.02,29.8,2.3,25,Humid
15594,Nashik,2024.12.22,10.7,0.1,69,Humid
15595,Nashik,07/31/2024,25.5,42.0,52,Humid
15596,Nashik,2024-06-27,29.7,0.0,64,Clear
15597,Nashik,2023.06.07,35.1,0.0,53,Clear
15598,Nashik,2023-12-26,12.5,3.2,73,Clear
15599,Nashik,02/21/2024,14.0,7.3,63,Clear
15600,Nashik,2024-06-08,27.9,98.8,66,Cloudy
15601,,29/03/2023,23.6,0.0,71,Humid
15602,Nashik,01/05/2023,18.0,23.9,60,Clear
15603,Nashik,03/10/2024,30.0,19.9,42,Clear
15604,Nashik,14/07/2023,23.8,0.0,77,Clear
15605,Nashik,11/27/2023,29.6,11.4,44,Cloudy
15606,Nashik,29/07/2023,25.6,0.0,62,Cloudy
15607,Nashik,28/01/2024,15.2,0.0,65,Humid
15608,Nashik,27-09-2024,25.4,,19,Cloudy
15609,Nashik,2024-04-10,32.3,2.0,70,Clear
15610,Nashik,08/08/2023,31.4,0.0,70,Rainy
15611,Nashik,2024-09-17,31.2,183.4,52,Clear
15612,Nashik,25-10-2024,26.0,48.9,67,Humid
15613,Nashik,2023-08-06,25.4,137.4,67,Cloudy
15614,Nashik,17/01/2024,16.1,1.7,67,Clear
15615,Nashik,05-12-2023,13.7,5.4,56,Cloudy
15616,Nashik,24/10/2023,24.7,19.7,51,Clear
15617,Nashik,2023-07-04,25.1,305.2,81,Clear
15618,Nashik,2024.03.05,33.3,0.0,41,Rainy
15619,Nashik,2024.01.26,12.3,0.0,58,Clear
15620,Nashik,29-10-2024,23.0,0.0,70,Cloudy
15621,Nashik,2023-09-23,25.6,310.8,62,Rainy
15622,Nashik,2024.05.14,38.9,2.9,46,Clear
15623,Nashik,09/01/2023,32.2,191.0,42,Clear
15624,Nashik,16-05-2024,40.4,0.0,84,Foggy
15625,Nashik,23/07/2024,27.7,0.0,44,Rainy
15626,Nashik,21/04/2023,31.8,0.2,50,Stormy
15627,Nashik,2023-03-06,40.3,4.6,34,Clear
15628,Nashik,27/09/2023,24.9,0.0,38,Cloudy
15629,Nashik,2024-01-22,19.3,3.4,59,Humid
15630,Nashik,2024-02-04,22.6,1.9,74,Rainy
15631,Nashik,02/09/2023,20.4,0.0,56,Cloudy
15632,Nashik,2024.04.08,34.2,25.9,26,Clear
15633,Nashik,06/17/2024,32.0,35.3,50,Humid
15634,Nashik,26-07-2023,23.9,90.4,64,Foggy
15635,Nashik,2024.04.15,33.5,0.0,63,Cloudy
15636,Nashik,25-04-2023,33.3,0.0,79,Clear
15637,Nashik,14/11/2023,28.9,8.5,56,Clear
15638,Nashik,2023-11-22,22.4,3.5,43,Foggy
15639,Nashik,2023.01.29,13.9,3.9,36,Humid
15640,Nashik,24-04-2023,25.1,,79,Clear
15641,Nashik,01/05/2024,30.1,3.6,29,Cloudy
15642,Nashik,04-01-2023,21.1,9.7,54,Clear
15643,Nashik,2024.03.13,32.0,0.0,55,Clear
15644,Nashik,22-02-2023,21.3,6.1,43,Stormy
15645,Nashik,04/18/2023,32.6,0.0,62,Clear
15646,Nashik,2024.01.15,18.9,0.0,70,Humid
15647,Nashik,19-09-2023,26.2,113.0,70,Rainy
15648,Nashik,2023.10.03,15.9,47.9,-78,Foggy
15649,Nashik,24-05-2023,29.4,15.8,80,Humid
15650,Nashik,30/12/2023,23.2,4.4,82,Cloudy
15651,Nashik,2024.08.11,31.1,160.3,74,Clear
15652,Nashik,07/03/2023,33.7,10.5,61,Humid
15653,Nashik,15-01-2024,17.4,3.1,56,Cloudy
15654,Nashik,2023.08.05,23.5,73.8,57,Rainy
15655,Nashik,2023.11.24,30.8,31.1,90,Clear
15656,Nashik,2024.03.27,32.1,12.3,70,Cloudy
15657,Nashik,25-07-2023,25.3,0.0,39,Foggy
15658,Nashik,2023-03-09,33.2,15.2,36,Rainy
15659,Nashik,30/10/2024,22.3,38.2,52,Rainy
15660,Nashik,2023-06-09,29.1,136.9,81,Cloudy
15661,Nashik,05/05/2024,28.7,4.2,90,Clear
15662,Nashik,16-11-2024,27.8,7.0,62,Clear
15663,Nashik,02/16/2023,14.7,0.2,49,Clear
15664,,12-10-2023,24.1,0.0,70,Rainy
15665,Nashik,2024.07.20,29.4,14.4,66,Rainy
15666,Nashik,2024-10-03,29.3,108.2,62,Stormy
15667,Nashik,2024-09-05,25.8,0.0,70,Cloudy
15668,Nashik,09/11/2024,20.5,0.0,46,Cloudy
15669,Nashik,27-02-2024,13.8,0.0,72,Clear
15670,Nashik,2024-07-25,32.4,23.8,72,Rainy
15671,Nashik,2023-03-02,28.0,7.7,51,Clear
15672,Nashik,22/02/2024,11.4,19.1,37,Cloudy
15673,Nashik,31/12/2024,21.9,0.0,67,Clear
15674,Nashik,2024-02-01,16.1,0.8,76,Rainy
15675,Nashik,04-12-2023,22.3,1.7,71,Humid
15676,Nashik,29-11-2024,28.5,14.7,-10,Clear
15677,Nashik,04-11-2023,19.9,0.0,58,Humid
15678,Nashik,03/08/2023,37.4,0.0,65,Foggy
15679,Nashik,2023.09.10,31.6,236.4,61,Stormy
15680,Nashik,03-02-2023,16.8,37.1,33,Cloudy
15681,Nashik,05/04/2023,36.1,4.6,41,Clear
15682,Nashik,2024.03.29,37.0,11.3,67,Humid
15683,Nashik,2023.09.10,29.4,0.0,57,Cloudy
15684,Nashik,2023-07-07,34.0,12.8,64,Clear
15685,Nashik,11/10/2023,30.5,0.0,82,Humid
15686,Nashik,10/30/2024,22.2,11.7,63,Cloudy
15687,Nashik,03/08/2023,33.0,1.9,45,Clear
15688,Nashik,2023.03.28,36.8,3.5,57,Stormy
15689,Nashik,2023-12-29,13.7,3.6,76,Foggy
15690,Nashik,16-06-2024,27.6,0.0,82,Rainy
15691,Nashik,02/23/2023,16.3,1.9,53,Cloudy
15692,Nashik,2024.06.25,31.0,0.0,64,Humid
15693,Nashik,24/06/2023,33.2,19.0,27,Clear
15694,Nashik,29/10/2023,23.8,6.3,55,Humid
15695,Nashik,2023.06.27,30.5,30.3,65,Cloudy
15696,Nashik,2023-09-30,29.2,207.8,73,Clear
15697,Nashik,14-09-2023,29.7,283.2,76,Rainy
15698,Nashik,15-05-2024,28.4,11.0,61,Humid
15699,Nashik,14/01/2023,17.0,10.3,64,Clear
15700,Nashik,22-07-2024,25.2,0.0,59,Clear
15701,Nashik,2024-05-12,32.7,0.0,49,Humid
15702,Nashik,09/08/2024,29.1,7.7,55,Cloudy
15703,Nashik,21/08/2024,28.3,33.2,77,Clear
15704,Nashik,05/06/2023,32.5,12.3,58,Clear
15705,Nashik,06/25/2023,21.7,63.6,37,Clear
15706,Nashik,2023.11.07,26.2,69.7,66,Humid
15707,Nashik,10/11/2023,22.3,0.0,54,Clear
15708,Nashik,2024.11.13,28.8,12.1,44,Cloudy
15709,Nashik,13-10-2024,21.6,91.7,67,Cloudy
15710,Nashik,02/27/2024,14.4,1.1,70,Clear
15711,Nashik,2023-08-18,30.6,26.4,54,Rainy
15712,Nashik,16-03-2024,31.1,0.0,44,Humid
15713,Nashik,26/04/2023,35.6,0.0,43,Foggy
15714,Nashik,2023.07.30,32.9,0.0,68,Clear
15715,Nashik,2024-08-30,26.4,303.7,37,Clear
15716,Nashik,25/02/2024,11.3,0.0,62,Cloudy
15717,Nashik,2023.02.03,9.3,0.0,67,Clear
15718,Nashik,20-10-2024,24.6,14.1,51,Clear
15719,Nashik,02/19/2024,18.6,0.0,72,Clear
15720,Nashik,2024-05-02,46.0,0.8,51,Clear
15721,Nashik,09/11/2023,18.5,59.0,46,Stormy
15722,Nashik,09/06/2023,30.1,587.7,64,Humid
15723,Nashik,2024.07.13,18.9,0.0,51,Rainy
15724,Nashik,05/26/2023,22.7,3.1,47,Foggy
15725,Nashik,2024.06.28,27.4,0.0,48,Clear
15726,Nashik,2023.04.10,39.2,13.7,43,Stormy
15727,Nashik,2024-04-14,39.3,0.0,81,Clear
15728,Nashik,2023-10-09,28.1,6.0,85,Clear
15729,Nashik,2024-09-06,34.2,0.0,68,Cloudy
15730,Nashik,24-01-2024,25.0,11.7,58,Foggy
15731,Nashik,2023-11-30,18.9,0.0,75,Rainy
15732,Nashik,08/11/2023,28.4,103.2,65,Clear
15733,Nashik,2024.05.25,33.5,0.0,78,Humid
15734,Nashik,01-07-2023,27.4,0.0,90,Rainy
15735,Nashik,2023.07.19,27.9,316.4,84,Foggy
15736,Nashik,01/12/2024,23.3,0.9,50,Rainy
15737,Nashik,17-07-2023,27.5,4.2,62,Cloudy
15738,Nashik,2023-12-04,14.2,8.7,65,Humid
15739,Nashik,03/09/2024,28.7,95.1,35,Rainy
15740,Nashik,2024-08-12,29.6,59.5,36,Rainy
15741,Nashik,12-02-2023,20.3,9.9,54,Cloudy
15742,Nashik,2023.08.05,28.2,30.4,77,Clear
15743,Nashik,2024.11.19,27.8,22.9,60,Clear
15744,Nashik,28/02/2023,8.9,3.7,77,Cloudy
15745,Nashik,2024-02-11,14.1,0.0,45,Clear
15746,Nashik,21-08-2023,34.8,0.0,69,Cloudy
15747,Nashik,11/07/2023,28.3,0.0,74,Cloudy
15748,Nashik,2024-03-22,25.9,0.0,41,Humid
15749,Nashik,18/02/2024,29.1,2.1,50,Stormy
15750,Nashik,02/18/2023,22.9,0.0,51,Foggy
15751,Nashik,2024-09-13,33.4,0.0,62,Rainy
15752,Nashik,2024.08.03,27.8,70.2,80,Clear
15753,Nashik,2023-06-07,29.4,52.3,72,Clear
15754,Nashik,16-06-2023,32.1,0.0,54,Stormy
15755,Nashik,2024-12-25,19.4,0.3,87,Humid
15756,Nashik,02/14/2023,17.9,1.9,67,Foggy
15757,Nashik,2024-05-13,33.4,45.0,45,Humid
15758,Nashik,05/20/2023,29.1,0.0,56,Humid
15759,Nashik,09/01/2024,19.6,0.0,56,Cloudy
15760,Nashik,2023.10.25,29.7,0.0,70,Humid
15761,Nashik,08/16/2023,29.8,0.0,56,Clear
15762,Nashik,01/12/2023,11.9,5.3,57,Clear
15763,Nashik,11/16/2024,28.1,25.6,58,Humid
15764,Nashik,2024-05-02,30.8,20.0,54,Clear
15765,Nashik,22-12-2023,16.8,16.0,99,Clear
15766,Nashik,10/11/2023,29.8,0.0,48,Clear
15767,Nashik,10/09/2024,23.2,48.9,70,Stormy
15768,Nashik,07/05/2024,27.8,46.8,51,Foggy
15769,Nashik,08/01/2024,13.5,7.5,89,Foggy
15770,Nashik,2023-05-21,28.4,0.0,42,Clear
15771,Nashik,2023-01-26,19.1,0.0,71,Stormy
15772,Nashik,01/14/2024,22.8,0.6,70,Humid
15773,Nashik,02/08/2023,15.6,4.7,51,Clear
15774,Nashik,19/09/2024,25.7,116.3,62,Foggy
15775,Nashik,30-05-2023,37.8,0.2,57,Humid
15776,Nashik,2024.05.15,40.3,0.0,73,Stormy
15777,Nashik,19/03/2023,34.2,2.3,66,Cloudy
15778,Nashik,08-05-2023,29.1,2.4,52,Rainy
15779,Nashik,2023-05-29,35.8,5.5,60,Humid
15780,Nashik,23-01-2023,9.0,0.9,40,Rainy
15781,Nashik,2023.06.13,31.4,0.0,39,Clear
15782,Nashik,2023-01-20,20.5,1.6,56,Foggy
15783,Nashik,2024-07-31,29.5,244.9,53,Humid
15784,Nashik,01/15/2024,17.6,15.1,65,Clear
15785,Nashik,2023-11-11,26.2,24.2,36,Humid
15786,Nashik,31-07-2024,26.7,305.5,86,Clear
15787,Nashik,2024-07-01,28.1,79.0,55,Humid
15788,Nashik,2024.07.27,26.2,30.4,30,Clear
15789,Nashik,07/22/2024,26.5,366.0,66,Clear
15790,Nashik,05/14/2023,31.7,1.4,37,Clear
15791,Nashik,07/01/2023,27.4,113.3,83,Cloudy
15792,Nashik,03-12-2023,23.4,4.1,66,Clear
15793,Nashik,2023.05.12,41.7,5.4,52,Humid
15794,Nashik,2024-01-19,20.4,18.4,70,Foggy
15795,Nashik,04/30/2024,36.1,,75,Rainy
15796,Nashik,2024-12-31,19.3,0.0,53,Clear
15797,Nashik,2024.11.19,26.1,59.6,45,Foggy
15798,Nashik,22-01-2023,19.3,0.0,55,Cloudy
15799,Nashik,10/19/2024,37.0,1.0,49,Cloudy
15800,Nashik,07/22/2023,28.8,66.7,73,Clear
15801,Nashik,05/31/2023,34.8,0.0,79,Rainy
15802,Nashik,06-01-2024,10.7,0.0,84,Rainy
15803,Nashik,2024.04.30,34.6,13.5,65,Clear
15804,Nashik,06-01-2024,14.1,9.3,75,Humid
15805,Nashik,22-04-2024,38.4,0.0,62,Rainy
15806,Nashik,13-11-2024,29.8,0.0,68,Cloudy
15807,Nashik,30-07-2023,31.3,176.2,66,Cloudy
15808,Nashik,27-12-2023,19.9,6.5,83,Rainy
15809,Nashik,2024-01-07,18.3,2.9,55,Clear
15810,Nashik,2024-12-04,23.3,1.8,63,Humid
15811,Nashik,2024.11.03,32.2,33.6,47,Clear
15812,Nashik,08/11/2024,27.7,29.8,41,Clear
15813,Nashik,2024-07-11,39.9,0.0,48,Clear
15814,Nashik,21/05/2023,34.2,16.1,61,Clear
15815,Nashik,23-09-2023,25.4,0.0,70,Stormy
15816,Nashik,2024-12-31,10.7,0.1,73,Rainy
15817,Nashik,04/09/2024,26.9,0.0,74,Foggy
15818,Nashik,31-07-2023,32.3,3.8,77,Cloudy
15819,Nashik,16/02/2023,20.2,3.6,60,Humid
15820,Nashik,2024.04.09,31.9,0.0,52,Foggy
15821,Nashik,2024.08.01,26.8,46.8,55,Rainy
15822,Nashik,08/03/2023,29.8,0.1,63,Clear
15823,Nashik,03/11/2024,24.7,19.7,59,Clear
15824,Nashik,11/22/2023,21.1,0.0,-50,Rainy
15825,Nashik,05/03/2024,27.1,17.5,-49,Rainy
15826,Nashik,11/23/2024,34.4,11.0,51,Cloudy
15827,Nashik,21-09-2023,30.5,165.0,46,Cloudy
15828,Nashik,2024.06.03,35.4,80.7,63,Humid
15829,Nashik,11/11/2023,27.8,0.0,61,Rainy
15830,Nashik,2023.07.12,29.6,23.5,68,Rainy
15831,Nashik,11/13/2024,33.4,29.1,66,Cloudy
15832,Nashik,20/04/2024,33.7,7.2,89,Cloudy
15833,Nashik,2024-08-19,26.4,170.3,75,Cloudy
15834,Nashik,09/08/2023,17.7,470.1,48,Cloudy
15835,Nashik,2023-05-03,32.5,3.6,40,Stormy
15836,Nashik,17/08/2023,27.5,109.4,57,Cloudy
15837,Nashik,2023-09-13,34.3,49.7,71,Cloudy
15838,Nashik,11/13/2024,28.1,91.5,71,Cloudy
15839,Nashik,2023.05.27,26.1,,71,Humid
15840,Nashik,02-09-2024,21.3,291.5,51,Clear
15841,Nashik,23-08-2024,36.0,20.8,58,Rainy
15842,Nashik,29-12-2024,20.1,0.0,55,Rainy
15843,Nashik,2024.10.12,26.0,0.0,59,Rainy
15844,Nashik,28/01/2024,23.5,2.9,53,Clear
15845,Nashik,2024.05.05,36.5,0.5,74,Humid
15846,Nashik,2024.06.17,27.6,0.0,53,Clear
15847,Nashik,09/11/2023,26.2,29.4,57,Foggy
15848,Nashik,2023.11.01,18.9,34.3,57,Humid
15849,Nashik,2024-02-15,17.7,0.0,39,Cloudy
15850,Nashik,15-12-2023,17.2,0.0,48,Clear
15851,Nashik,28/02/2023,15.2,4.7,72,Foggy
15852,Nashik,2023.02.17,12.0,0.0,70,Humid
15853,Nashik,03/12/2024,18.1,0.0,54,Clear
15854,Nashik,07-05-2023,34.4,0.0,73,Clear
15855,Nashik,03/30/2024,35.4,0.2,72,Cloudy
15856,Nashik,2024-10-15,31.2,12.4,58,Clear
15857,Nashik,2023.12.28,16.5,10.1,52,Cloudy
15858,Nashik,2024-06-05,23.6,153.7,53,Cloudy
15859,Nashik,2024.03.31,34.5,17.5,88,Clear
15860,Nashik,2024-06-07,27.4,321.9,74,Clear
15861,Nashik,2024-11-16,27.4,32.8,46,Clear
15862,Nashik,02/06/2023,17.4,3.2,82,Clear
15863,Nashik,2023-05-11,32.6,0.0,53,Foggy
15864,Nashik,11/14/2023,31.5,0.0,73,Clear
15865,Nashik,01/08/2023,25.7,166.9,46,Humid
15866,Nashik,05/10/2023,33.7,0.0,40,Cloudy
15867,Nashik,14-02-2024,18.5,2.3,52,Clear
15868,Nashik,2024-07-19,22.0,0.0,-68,Humid
15869,Nashik,07/11/2023,27.1,49.8,79,Humid
15870,Nashik,2024-05-20,35.7,25.2,67,Clear
15871,Nashik,2023-12-08,23.1,6.7,78,Cloudy
15872,Nashik,16/05/2024,28.3,4.6,33,Clear
