RestaurantID,RestaurantName,Cuisine,City,Area,OpeningTime,ClosingTime,Rating,AverageCost,OwnerName,RestaurantType,Latitude,Longitude
635,Tasty Corner,Pizza,Jaipur,Central,11:00,23:00,3.1,399,Yadavi Ganesh,QSR,21.381286,88.087413
636,The Grill,Seafood,Hyderabad,Ring Road,07:00,00:00,4.2,452,Bachittar Sankar,Dine-in,13.92926,71.506223
637,Urban Diner,Sushi,Coimbatore,Civil Lines,08:00,23:00,4.3,333,Jagvi Krishnan,Dine-in & Delivery,11.305578,78.975666
638,Urban Diner,Street Food,Patna,Hill Road,09:00,23:00,,372,Anya Merchant,Cloud Kitchen,25.153772,85.393797
639,Blue Grill,Seafood,Bhubaneswar,Market Area,10:00,22:00,4.2,996,Ronith Boase,QSR,28.745484,82.445123
640,Urban Diner,Thai,Vadodara,Central,10:00,00:00,3.9,402,Ayaan Iyengar,Dine-in,19.336826,81.167798
641,Royal Point,Pizza,Lucknow,Park Street,09:00,01:00,3.4,798,Urishilla Handa,Delivery Only,24.870416,71.798078
642,Urban Hub,Healthy Food,Visakhapatnam,Central,10:00,23:00,3.7,326,Yoshita Sundaram,Dine-in & Delivery,27.678896,86.895539
643,Urban Diner,Biryani,Chandigarh,Station Road,07:00,00:00,3.8,814,Onveer Nagi,QSR,21.359455,87.090626
644,Blue Bites,Healthy Food,Guwahati,Lake View,10:00,23:00,3.6,444,Rachana Dey,Delivery Only,12.455081,72.301942
645,Tasty Cafe,Burgers,Lucknow,Lake View,07:00,22:00,2.6,646,Zansi Dyal,QSR,28.296369,83.153443
646,Green Kitchen,Street Food,Kolkata,Market Area,11:00,00:00,3.8,632,Balveer Bhagat,Delivery Only,24.92241,80.92068
647,The House,Chinese,Vadodara,Park Street,09:00,00:00,4.2,481,Finn Borde,QSR,10.035733,85.479907
648,Grand Point,Continental,Pune,Hill Road,10:00,01:00,3.7,462,Lipika Raju,Dine-in,30.736687,88.271802
649,The Point,Healthy Food,Hyderabad,Station Road,08:00,01:00,3.2,494,Aarush Mohanty,QSR,10.723419,81.388851
650,Royal House,Healthy Food,Chandigarh,Old Town,07:00,00:00,4.2,466,Anay Sengupta,QSR,24.133663,78.620137
651,Urban House,Bakery,Visakhapatnam,Lake View,08:00,23:00,3.9,328,Onkar Sarin,Dine-in & Delivery,21.116184,85.553259
652,Urban Point,Chinese,Hyderabad,Civil Lines,07:00,00:00,3.8,230,Gavin Mutti,QSR,16.904346,85.702629
653,The Diner,Thai,Indore,Station Road,11:00,22:00,3.6,862,Inaya Mishra,Dine-in & Delivery,29.840426,80.952115
654,Spicy House,Sushi,Pune,Market Area,10:00,22:00,3.9,547,Nicholas Sura,Delivery Only,11.069709,86.462559
655,Tasty Kitchen,Thai,patna,Park Street,10:00,22:00,3.9,463,Avi Anand,Cloud Kitchen,32.613137,75.410842
656,Royal Cafe,Biryani,Lucknow,Park Street,07:00,22:00,4.0,401,Sara Palan,QSR,21.295377,70.426513
657,Blue House,Seafood,Kochi,Market Area,09:00,22:00,9.1,306,Yuvraj Sangha,Dine-in,25.828208,73.964859
658,Spicy Cafe,South Indian,Vadodara,Central,10:00,22:00,3.2,489,Jyoti Ratti,Dine-in,9.457812,87.401377
659,Green Kitchen,Mughlai,Hyderabad,New Town,09:00,23:00,,320,Ira Lall,Delivery Only,32.848057,88.678813
660,Urban Kitchen,Fast Food,Lucknow,Sector 12,09:00,23:00,4.3,584,Advaith Datta,QSR,32.212277,81.145763
661,The House,Thai,Chennai,Lake View,11:00,22:00,4.7,822,Avni Sehgal,Delivery Only,9.067281,88.029825
662,Grand Hub,Fast Food,Bhopal,Park Street,08:00,01:00,4.2,-426,Amol Ramachandran,Delivery Only,11.026587,70.255828
663,Grand House,BBQ,Ahmedabad,Old Town,07:00,00:00,3.1,645,Charita Joshi,Dine-in,17.697244,87.408899
664,Grand Kitchen,Healthy Food,vadodara,Station Road,10:00,01:00,4.5,398,Mahika Deep,Delivery Only,23.338207,86.125492
665,Curry Bites,BBQ,Indore,Ring Road,07:00,00:00,4.1,244,Nisha Sharaf,Cloud Kitchen,33.81101,85.90275
666,Golden Point,Pizza,Hyderabad,Station Road,11:00,22:00,3.6,185,Faraj Nagar,Delivery Only,13.368973,79.772001
667,Blue Grill,Fast Food,Pune,MG Road,11:00,22:00,4.0,370,Pranit Dixit,Delivery Only,28.638126,84.024429
668,Royal Kitchen,Pizza,indore,Park Street,09:00,22:00,4.5,-496,Chandran Contractor,Dine-in & Delivery,9.97829,77.737229
669,Urban Bites,Italian,Lucknow,New Town,10:00,23:00,4.1,452,Siddharth Goda,Dine-in,20.638558,71.80169
670,Green Corner,South Indian,Chennai,Ring Road,09:00,00:00,4.7,740,Chakradhar Sodhi,Delivery Only,15.761493,73.848763
671,Golden Treats,Thai,Kochi,Ring Road,07:00,01:00,3.8,509,Ganga Hans,Delivery Only,27.79049,74.903039
672,Grand Bites,Bakery,Raipur,Ring Road,07:00,01:00,4.6,214,Aditya Arya,Dine-in & Delivery,31.726744,78.490493
673,Curry Bites,Sushi,Nagpur,Market Area,08:00,01:00,4.1,379,Rachana Bhandari,QSR,29.524829,78.502005
674,The House,Italian,Delhi,Civil Lines,08:00,01:00,4.6,556,Advay Dey,Dine-in,23.996507,86.239062
675,Spicy Hub,Sushi,Chandigarh,Old Town,10:00,22:00,3.0,366,Sachi Chacko,Dine-in & Delivery,26.374379,70.023381
676,The Point,Continental,Nashik,Civil Lines,08:00,22:00,4.6,628,Bachittar Wason,Delivery Only,15.85888,80.147374
677,Spicy Kitchen,Continental,Vadodara,Park Street,10:00,01:00,3.4,254,Ranveer Pandit,Dine-in,32.619947,77.160568
678,Curry Corner,Desserts,Pune,Market Area,07:00,00:00,3.9,439,Theodore Bajaj,QSR,30.784801,88.277105
679,Royal House,Bakery, Lucknow  ,Market Area,07:00,00:00,3.8,369,Aayush Parsa,Dine-in & Delivery,27.418628,83.700154
680,Green Bites,Street Food,Bhopal,New Town,11:00,01:00,3.6,901,Reyansh Sunder,Dine-in & Delivery,25.449756,80.539017
681,Urban Corner,North Indian, Ahmedabad  ,Station Road,08:00,01:00,3.7,318,Wakeeta Rege,QSR,15.779291,87.137827
682,Golden Corner,Sushi,Mumbai,Lake View,11:00,01:00,4.2,429,Ridhi Hari,Dine-in,12.77017,81.68956
683,Grand Point,Desserts,Lucknow,Hill Road,09:00,23:00,3.4,399,Hamsini Wadhwa,Dine-in & Delivery,25.822805,88.046571
684,curry treats,Seafood, Kochi  ,Station Road,10:00,01:00,3.9,536,Pooja Khanna,QSR,24.634732,88.145049
685,Spicy Point,Continental,Ahmedabad,MG Road,07:00,23:00,4.1,246,Yoshita Tandon,Dine-in,22.174543,84.573746
686,Golden Point,North Indian, Ludhiana  ,Hill Road,11:00,00:00,4.2,628,Rachita D’Alia,Delivery Only,19.318124,83.655822
687,Golden Point,Seafood,Hyderabad,Station Road,07:00,01:00,3.4,294,Arin Chacko,Cloud Kitchen,33.041586,85.850091
688,The Bites,Continental,BHUBANESWAR,Ring Road,07:00,01:00,3.8,493,Caleb Dhar,Dine-in & Delivery,13.123376,76.255896
689,Blue Treats,Fast Food,Hyderabad,Ring Road,08:00,23:00,4.0,441,Inaya Palan,QSR,16.793958,86.40538
690,The House,Sushi,Bengaluru,MG Road,11:00,22:00,3.2,652,Urvi Bhagat,Dine-in & Delivery,19.928163,75.025482
691,Tasty Kitchen,Fast Food,Nashik,Park Street,09:00,22:00,3.4,720,Urvi Khosla,Delivery Only,25.697996,70.220904
692,The Hub,Italian,Kochi,Old Town,11:00,00:00,4.5,227,Chakradev Thaker,Dine-in & Delivery,14.352635,71.014697
693,Blue Diner,Desserts,Hyderabad,Market Area,09:00,22:00,4.1,722,Teerth Hari,Dine-in & Delivery,26.830653,85.925633
694,Spicy Bites,Healthy Food,Kolkata,New Town,10:00,23:00,4.2,110,Mason Garde,Dine-in & Delivery,33.918572,74.79474
695,Spicy Bites,Fast Food,Kolkata,MG Road,10:00,22:00,3.9,616,Charita Behl,Dine-in,19.033877,81.165373
696,Golden Bites,Desserts,Visakhapatnam,Ring Road,09:00,00:00,4.7,422,Ganga Minhas,Cloud Kitchen,20.203951,76.718785
697,Green Grill,Fast Food,Patna,Market Area,09:00,00:00,3.1,887,Shravya Rajagopalan,Delivery Only,20.533779,84.216953
698,Spicy Point,South Indian,KOLKATA,Station Road,10:00,01:00,3.8,738,Vasana Choudhury,Cloud Kitchen,27.844471,70.013317
699,Grand Point,Chinese,Bhubaneswar,MG Road,09:00,00:00,3.8,559,Ekavir Tripathi,QSR,31.450867,78.320266
700,Tasty Hub,Biryani,Ahmedabad,Park Street,11:00,00:00,3.6,316,Maanav Aurora,Cloud Kitchen,20.298011,87.786352
701,Grand Corner,Chinese,Guwahati,Ring Road,11:00,23:00,4.8,637,Jeremiah Sha,Delivery Only,14.671708,82.723812
702,Tasty Corner,Biryani,Bhubaneswar,Ring Road,08:00,22:00,3.9,636,Anay Gera,Dine-in,9.208924,88.067744
703,GREEN CAFE,North Indian,Mumbai,Hill Road,11:00,01:00,3.6,450,Sara Prabhakar,Dine-in & Delivery,27.031665,77.49615
704,Urban Grill,BBQ,Ludhiana,Lake View,08:00,22:00,4.0,298,Jeremiah Kari,Delivery Only,9.821277,85.117335
705,The Hub,Fast Food,Ludhiana,Lake View,09:00,23:00,3.5,100,Ikbal Bhatnagar,Delivery Only,13.420819,72.327141
706,SPICY CORNER,Mexican,Kochi,Lake View,10:00,00:00,3.4,815,Anmol Narang,Dine-in,31.453745,70.677123
707,Curry House,Fast Food,Vadodara,Sector 12,08:00,00:00,3.0,443,Xavier Basak,Dine-in,31.106416,77.15953
708,Spicy Corner,Italian,Delhi,Park Street,11:00,23:00,4.0,400,Kamala Loke,Dine-in & Delivery,21.910241,80.05152
709,Curry Cafe,BBQ, Visakhapatnam  ,Station Road,10:00,00:00,4.3,394,Parth Saini,Dine-in,15.7223,78.466909
710,The Cafe,Mexican,Ahmedabad,Old Town,08:00,01:00,4.4,559,Christopher Deol,Delivery Only,31.075304,88.800247
711,Tasty Cafe,Chinese,Patna,Central,08:00,00:00,3.2,682,Yahvi Rattan,QSR,22.668789,83.577491
712,Blue Diner,Bakery,Visakhapatnam,Market Area,11:00,23:00,3.7,100,Yashoda Banerjee,Cloud Kitchen,10.642432,80.192387
713,The Point,Mughlai,Vadodara,Market Area,09:00,01:00,4.1,392,Darika Mishra,Dine-in & Delivery,13.243521,81.594509
714,Spicy Bites,Biryani,Bengaluru,Market Area,11:00,01:00,4.7,669,Alka Parekh,Dine-in,21.928068,86.694686
715,Curry Cafe,Continental,Raipur,Station Road,07:00,22:00,3.4,639,Charles Golla,Dine-in,21.207234,86.47845
716,The House,Chinese,Lucknow,Park Street,08:00,22:00,3.6,118,Praneel Dar,Dine-in & Delivery,17.942402,78.187579
717,Spicy Treats,Mughlai,Jaipur,Park Street,10:00,22:00,3.6,184,Daksha Mandal,Dine-in & Delivery,17.056107,87.39546
718,The Point,Sushi,Delhi,Civil Lines,08:00,23:00,3.9,836,Qarin Dhaliwal,Dine-in & Delivery,18.311702,75.497791
719,Grand Point,Biryani,Mumbai,Sector 12,10:00,00:00,3.9,542,Aadi Raju,Dine-in,30.796416,84.339626
720,Blue House,Pizza,Kochi,MG Road,08:00,22:00,3.4,341,Isaac Raju,Dine-in,20.139367,85.901229
721,Urban Point,Desserts,Delhi,Hill Road,10:00,23:00,4.2,436,Gavin Shere,Dine-in & Delivery,13.584805,70.506417
722,Royal House,Healthy Food,Mumbai,Park Street,10:00,22:00,3.5,650,Neel Bir,Cloud Kitchen,20.162425,76.816414
723,Royal House,Chinese,Ludhiana,Hill Road,11:00,22:00,4.0,861,Advaith Bhatia,QSR,27.722846,76.006415
724,Golden Diner,BBQ,Mumbai,Ring Road,10:00,23:00,4.2,223,Ekanta Brahmbhatt,Delivery Only,18.210238,71.874759
725,Tasty Treats,Thai,Lucknow,Station Road,07:00,00:00,4.0,209,Vritti Ramakrishnan,QSR,28.890249,73.993018
726,Curry Point,Mexican,Ahmedabad,Ring Road,08:00,01:00,7.4,252,Abhimanyu Varma,QSR,15.934173,81.505683
727,Golden Point,North Indian,Nashik,Park Street,09:00,22:00,4.5,640,Caleb Deshmukh,Delivery Only,24.90933,72.700367
728,URBAN KITCHEN,BBQ,Delhi,New Town,07:00,22:00,3.6,515,Vidhi Khalsa,Dine-in,18.293731,77.579205
729,Curry Kitchen,South Indian,Guwahati,Central,10:00,01:00,4.0,616,Yug Handa,Dine-in,17.223145,80.044042
730,The Grill,Sushi,Coimbatore,Civil Lines,11:00,22:00,4.0,316,Triya Prabhu,Dine-in,8.794146,70.557231
731,Curry Treats,Fast Food,Ludhiana,New Town,09:00,23:00,4.2,562,Aditya Grover,Dine-in,8.747242,76.818977
732,Spicy House,BBQ,Delhi,Lake View,07:00,00:00,3.4,100,Omya Bawa,Delivery Only,10.897697,80.652878
733,Golden Grill,Thai,Raipur,Central,11:00,01:00,4.2,524,Nitesh Subramanian,QSR,25.292039,75.217423
734,Grand Point,Mexican,Ahmedabad,Central,08:00,23:00,4.1,713,Vrishti Swamy,Dine-in,22.842919,85.251248
735,Tasty Kitchen,Sushi,Vadodara,New Town,11:00,23:00,4.3,708,Unnati Sandal,Delivery Only,24.002233,80.412619
736,Spicy Diner,Mughlai,Ahmedabad,Central,11:00,00:00,4.3,478,Balveer Wason,Delivery Only,14.954944,87.065899
737,Blue Diner,North Indian,Nashik,MG Road,11:00,22:00,3.3,758,Lila Zachariah,Dine-in,15.542185,84.627163
738,Blue Diner,BBQ,Surat,Old Town,09:00,23:00,3.8,328,Quincy Tara,Dine-in & Delivery,16.942304,80.069238
739,Green Corner,South Indian,Vadodara,Civil Lines,08:00,00:00,4.2,100,Sai Gaba,Dine-in,17.995272,86.73322
740,Tasty Treats,South Indian,Nagpur,Sector 12,10:00,01:00,3.5,324,Vyanjana Mody,Dine-in & Delivery,30.798095,75.955781
741,Urban Grill,Desserts,Coimbatore,Lake View,07:00,23:00,3.6,837,Shaurya Karpe,Dine-in,9.966157,85.9266
742,GRAND HOUSE,Pizza,Kolkata,Market Area,08:00,23:00,3.9,322,Vamakshi Oza,Dine-in & Delivery,10.883037,70.816732
743,The Treats,South Indian,Bhubaneswar,New Town,08:00,01:00,3.9,620,Zinal Borah,Dine-in,11.633122,82.689345
744,Spicy Bites,BBQ,Bengaluru,Park Street,10:00,22:00,2.9,472,Vansha Khurana,Cloud Kitchen,13.310591,84.597092
745,Curry Diner,North Indian,NAGPUR,Station Road,09:00,00:00,3.7,503,Advik Subramaniam,Dine-in,15.75893,75.360121
746,Green Grill,Mughlai,Surat,Civil Lines,10:00,00:00,3.3,414,Chanakya Dewan,QSR,28.853015,71.127422
747,royal bites,North Indian,Pune,Station Road,11:00,23:00,3.8,195,Dhriti Buch,QSR,30.593304,80.672488
748,Curry Diner,Continental,Surat,MG Road,11:00,23:00,4.8,532,Oni Raman,QSR,21.081334,71.127912
749,Royal Point,Desserts,Raipur,Ring Road,11:00,01:00,4.4,379,Tripti Seth,QSR,11.693036,87.530371
750,Tasty Bites,Fast Food,Coimbatore,New Town,10:00,22:00,4.0,209,Aadhya Hari,Delivery Only,32.686426,84.195412
751,Golden Diner,South Indian,Bhopal,MG Road,08:00,00:00,3.6,270,Daksh Dyal,Delivery Only,32.193088,74.836266
752,Blue Hub,Continental,Vadodara,Old Town,11:00,23:00,4.0,791,Jyoti Chakrabarti,QSR,12.915349,76.520027
753,Grand Point,Fast Food,Lucknow,Station Road,08:00,22:00,4.4,812,Jairaj Sridhar,Delivery Only,16.053393,88.335863
754,Grand House,Thai,Chandigarh,Lake View,11:00,00:00,4.3,534,Ubika Sawhney,Dine-in & Delivery,23.42692,86.844554
755,Spicy Corner,Continental,Patna,Station Road,09:00,00:00,3.4,514,Irya Bala,Dine-in,31.311642,75.907393
756,Golden Treats,Bakery,Kochi,Ring Road,08:00,23:00,3.7,616,Daksha Mammen,QSR,27.451627,76.268093
757,Spicy Diner,Street Food, Mumbai  ,Market Area,07:00,00:00,3.2,428,Urvashi Khurana,Delivery Only,24.92023,77.88767
758,Grand Diner,Seafood,Guwahati,Ring Road,08:00,23:00,3.9,807,Liam Brahmbhatt,QSR,10.723524,82.140748
759,Green Diner,Italian,KOLKATA,Hill Road,10:00,23:00,3.4,683,Radha Kunda,Dine-in,20.50899,76.56743
760,Urban Bites,Mexican,Chandigarh,MG Road,08:00,23:00,4.3,398,Leela Badami,QSR,23.509446,81.467067
761,Tasty House,Pizza,Ahmedabad,Lake View,10:00,00:00,4.1,400,Odika Pal,Cloud Kitchen,21.437111,84.710455
762,The Hub,Healthy Food,Surat,Ring Road,08:00,00:00,3.9,600,Eta Muni,Delivery Only,31.290557,79.534603
763,Golden Corner,Continental,Nagpur,Ring Road,08:00,22:00,5.0,642,Rishi Chahal,Delivery Only,8.459054,81.869945
764, The Point  ,Seafood,Chandigarh,Old Town,11:00,23:00,4.0,734,Mitali Verma,Dine-in,21.252358,82.738429
765,Royal Kitchen,Fast Food,Kochi,Hill Road,08:00,01:00,3.2,369,Sarthak Thakur,Cloud Kitchen,11.594334,74.55008
766,The Cafe,Seafood,Nashik,Lake View,09:00,22:00,3.9,242,Wriddhish Basu,QSR,17.893566,73.187289
767,Green Corner,Sushi,Indore,New Town,07:00,22:00,3.6,118,Aradhana Agate,Cloud Kitchen,25.008819,75.786226
768,Blue Kitchen,North Indian,Delhi,Park Street,10:00,00:00,3.3,400,Lopa Chandran,Delivery Only,8.884734,80.073685
769,Tasty Diner,South Indian,Coimbatore,Market Area,10:00,22:00,3.4,534,Nandini Anne,Dine-in & Delivery,29.737281,74.589268
770,Urban Kitchen,South Indian,Chandigarh,Lake View,07:00,00:00,4.0,521,Matthew Lalla,QSR,20.444594,72.531071
771, The Treats  ,Bakery,Ludhiana,Park Street,10:00,22:00,3.6,666,Radha Bath,Dine-in,22.712364,76.740213
772,Blue Kitchen,Street Food,Bhubaneswar,Old Town,10:00,22:00,4.2,494,Frado Mistry,Dine-in,28.03875,77.677037
773,Urban Bites,Thai,Patna,Ring Road,07:00,01:00,4.0,408,Falguni Borde,Dine-in & Delivery,23.732136,78.856455
774,Spicy Point,Street Food,Kolkata,Central,09:00,23:00,4.6,678,Ira Balasubramanian,Cloud Kitchen,19.830887,73.766816
775,The Bites,Desserts,delhi,Park Street,09:00,23:00,3.7,482,Caleb Shanker,Cloud Kitchen,21.336264,86.088746
776,Spicy Corner,BBQ,CHENNAI,Hill Road,11:00,00:00,3.7,943,Robert Chandra,QSR,8.195408,73.419257
777,Grand Grill,Mughlai,Jaipur,Sector 12,09:00,00:00,3.8,689,Meghana Natt,QSR,18.302471,83.979763
778,Tasty Grill,Burgers,Kochi,Hill Road,08:00,00:00,5.0,513,Tara Hora,Delivery Only,25.028566,71.630557
779,Spicy Bites,Biryani,Pune,Sector 12,07:00,01:00,3.0,752,Ranveer Kumar,Dine-in & Delivery,12.138841,71.665269
780,Tasty Cafe,Mughlai,Ahmedabad,Market Area,10:00,22:00,3.6,312,Atharv Narain,Delivery Only,22.851028,78.427075
781,Spicy Cafe,Seafood,Patna,Market Area,11:00,22:00,4.8,189,Sathvik Bail,QSR,17.801042,78.468757
782,Urban Kitchen,Seafood,Mumbai,Central,09:00,23:00,,405,Nitara Dyal,Cloud Kitchen,31.273179,84.931368
783,Green Grill,Bakery,Pune,Lake View,08:00,01:00,3.0,626,Leela Lad,Delivery Only,28.738382,83.077164
784,Royal Kitchen,Mexican,Ahmedabad,Lake View,07:00,22:00,2.8,440,Wridesh Sinha,QSR,23.936404,88.085887
785,Curry Hub,Pizza,Pune,Sector 12,08:00,23:00,3.1,384,Nathaniel Nayar,Dine-in,15.15159,71.804388
786,The Hub,Mughlai,Mumbai,Old Town,07:00,00:00,4.2,534,Yasti Rajagopal,QSR,11.195234,71.90293
787,Golden Hub,Street Food,Guwahati,Station Road,11:00,00:00,4.0,651,Aachal Kari,Cloud Kitchen,20.005784,87.050894
788,Tasty Bites,Bakery,Bengaluru,Market Area,09:00,00:00,3.9,406,Watika Borra,Dine-in & Delivery,12.305402,74.072711
789,Urban Hub,Burgers,Indore,Station Road,11:00,23:00,4.0,317,Udarsh Doctor,Dine-in,20.202483,82.894974
790,Urban Hub,Thai,Nagpur,Hill Road,09:00,23:00,4.3,464,Yochana Bobal,QSR,16.516411,81.621687
791,Blue Diner,Seafood,Visakhapatnam,MG Road,10:00,01:00,4.3,414,Meera Suresh,Dine-in & Delivery,33.167665,86.784773
792,Grand Grill,Mughlai,Chennai,Central,09:00,00:00,4.1,583,Nitara Batra,Dine-in,32.848197,78.59799
793,Curry Bites,Mughlai,Bhopal,Lake View,08:00,00:00,2.9,157,Januja Devi,Cloud Kitchen,22.758126,74.300544
794,Curry House,Healthy Food,Ludhiana,Lake View,09:00,22:00,3.6,423,Yashoda Borah,Dine-in & Delivery,27.409208,70.397452
795,Curry Point,Italian,Guwahati,Lake View,08:00,23:00,4.5,540,Om Gill,Dine-in & Delivery,28.528085,82.121674
796,The Treats,Sushi,Nashik,Civil Lines,08:00,00:00,4.2,758,Devika Badami,QSR,18.283296,75.882278
797,Green Hub,Healthy Food,Indore,Ring Road,11:00,00:00,4.6,248,Sathvik Munshi,Dine-in,9.703805,74.374164
798,Blue Corner,Seafood,Visakhapatnam,Market Area,11:00,23:00,,470,Shaurya Ramachandran,Delivery Only,18.839313,77.882641
799,Green Treats,Biryani,Kolkata,Central,09:00,00:00,3.6,391,Shravya Deep,Delivery Only,25.885817,81.103373
800,Grand Kitchen,North Indian,Chandigarh,Central,10:00,23:00,3.6,478,Finn Ghosh,Delivery Only,19.634947,85.627725
801,Royal Point,Biryani,Kochi,MG Road,07:00,22:00,3.9,697,Imaran Kothari,QSR,14.191764,82.533829
802,Green Treats,Chinese,Surat,Station Road,09:00,22:00,4.9,368,Samar Wali,Delivery Only,30.857045,87.421948
803,Royal Bites,Seafood,guwahati,Ring Road,11:00,22:00,3.3,583,Fiyaz Nagar,Dine-in,22.557666,83.483845
804,Royal Corner,Mughlai,Guwahati,Park Street,11:00,23:00,4.4,526,Abha Sen,QSR,10.686962,81.723309
805,Golden Cafe,Italian,Hyderabad,Lake View,07:00,23:00,3.1,291,Ekiya Badami,Dine-in,13.559058,85.503567
806,Curry Treats,Continental,Visakhapatnam,Ring Road,10:00,01:00,4.0,326,Yamini Patla,QSR,27.461939,78.779911
807,Spicy Grill,Biryani,Nagpur,Sector 12,08:00,23:00,3.4,878,Ekiya Amble,Dine-in & Delivery,13.453239,76.975572
808,Grand Corner,South Indian,Visakhapatnam,Market Area,08:00,01:00,3.4,691,Siddharth Comar,Dine-in,23.574644,77.268178
809,Blue Kitchen,BBQ,Ahmedabad,New Town,11:00,01:00,4.1,571,Gaurika Basu,Cloud Kitchen,25.282303,88.380097
810,Grand Grill,Fast Food,bengaluru,Lake View,09:00,00:00,4.5,312,Frado Sanghvi,Dine-in & Delivery,9.788962,77.188549
811,Blue Treats,Seafood, Kolkata  ,Lake View,11:00,22:00,3.8,544,Neel Sahota,Dine-in,33.788548,70.814815
812,Urban Bites,Seafood,Patna,Park Street,11:00,01:00,3.0,779,Thomas Kumer,QSR,20.529845,87.357995
813,Blue Cafe,Burgers, Pune  ,Ring Road,08:00,23:00,4.0,261,Divya Badami,Dine-in,15.292252,80.874114
814,Blue House,Seafood,Surat,MG Road,07:00,22:00,4.4,468,Ikshita Manda,Dine-in & Delivery,17.978077,85.157291
815,tasty grill,Bakery,Raipur,Market Area,10:00,22:00,3.5,639,Pratyush Varughese,QSR,15.642703,79.154634
816,Tasty Grill,Mexican,Surat,Park Street,09:00,23:00,2.7,533,Adweta Dutta,Cloud Kitchen,10.114942,88.322737
817,Royal Diner,Healthy Food,Pune,Civil Lines,10:00,23:00,4.6,283,Akshay Contractor,Dine-in,20.600483,71.412067
818,Green Treats,Biryani,Indore,Ring Road,11:00,00:00,3.3,534,Kiaan Gaba,Dine-in & Delivery,15.732487,74.682662
819,Urban Diner,BBQ,Bhubaneswar,New Town,08:00,01:00,3.6,899,Leena Madan,Delivery Only,16.333242,78.707684
820,Spicy Corner,Mexican,Bhubaneswar,Old Town,11:00,23:00,3.6,411,Veer Chaudry,Delivery Only,23.388741,70.819675
821,Blue Cafe,Continental,Coimbatore,Sector 12,11:00,23:00,4.2,100,Bhanumati Sridhar,Cloud Kitchen,18.740139,76.318972
822,The Diner,Burgers,Surat,Station Road,07:00,22:00,3.9,673,Chandran Shroff,Dine-in & Delivery,15.831615,82.041688
823,Grand Cafe,Burgers,Bhubaneswar,MG Road,09:00,23:00,3.9,220,Amol Korpal,Dine-in,10.139699,87.634365
824,Royal Bites,Continental,Delhi,Station Road,08:00,00:00,3.7,100,Gauri Rege,Dine-in,32.950709,79.702032
825,TASTY DINER,South Indian,Surat,Civil Lines,09:00,23:00,3.8,672,Advay Raj,Delivery Only,32.691134,72.784819
826,Spicy Grill,Mughlai,Patna,Lake View,08:00,22:00,3.6,589,Dipta Agrawal,Dine-in & Delivery,24.297872,82.61527
827,Tasty Diner,Healthy Food,Bhopal,Old Town,07:00,00:00,3.2,825,Mohammed Bhatt,Cloud Kitchen,28.843684,75.544116
828,Curry Bites,Sushi,Lucknow,MG Road,11:00,00:00,4.5,351,Ekbal Rao,Cloud Kitchen,26.969519,76.6416
829,Grand Kitchen,Thai, Guwahati  ,Ring Road,09:00,00:00,3.2,348,Barkha Chana,Dine-in,20.697223,73.779333
830,Curry Corner,Sushi,Lucknow,Market Area,08:00,23:00,4.0,667,Naksh Dey,QSR,21.846213,85.031441
831,Spicy Diner,Bakery,Jaipur,Lake View,07:00,22:00,2.8,691,Balhaar Sarin,Dine-in,28.910604,85.157318
832,Golden Kitchen,Continental,Kochi,Ring Road,08:00,23:00,4.0,217,Rehaan Boase,Cloud Kitchen,9.102953,73.004298
833,URBAN GRILL,Biryani,Surat,Hill Road,11:00,23:00,2.6,477,Bhavini Kapadia,Delivery Only,23.808232,87.510685
834,Tasty Kitchen,Mexican,Chennai,Hill Road,10:00,00:00,4.0,326,Wridesh Swaminathan,Delivery Only,12.015583,71.714827
835,Spicy Bites,Street Food,New Delhi,Station Road,07:00,23:00,4.4,856,Christopher Batta,Delivery Only,22.516361,70.043127
836,Golden Point,Seafood,Patna,Old Town,08:00,22:00,3.7,300,Upasna Randhawa,Dine-in & Delivery,15.218278,86.276735
837,Urban House,North Indian,Bengaluru,Central,09:00,23:00,4.8,405,Nandini Biswas,Dine-in,33.463727,84.658445
838,blue grill,North Indian,Kochi,Hill Road,09:00,01:00,8.4,328,Anamika Raj,Dine-in & Delivery,31.326117,76.012211
839,The Corner,South Indian,Hyderabad,Hill Road,10:00,22:00,4.5,201,Neha Hegde,Cloud Kitchen,16.140954,84.15831
840,Green Kitchen,Seafood,Patna,Sector 12,09:00,22:00,4.0,509,Krishna Walia,Dine-in,21.920639,88.666559
841,Golden Grill,North Indian,Surat,Market Area,07:00,01:00,3.8,322,Pranav Parmar,Delivery Only,25.394982,84.135365
842,The Bites,Italian, Vadodara  ,MG Road,07:00,23:00,4.8,611,Anusha Sethi,Dine-in & Delivery,21.318999,81.158106
843,Spicy Kitchen,Pizza,KOLKATA,Old Town,11:00,01:00,3.5,100,Kavya Vala,Dine-in & Delivery,15.346502,71.242065
844,Spicy Hub,Pizza,Coimbatore,Sector 12,09:00,22:00,4.6,264,Samuel Nagi,Delivery Only,16.742001,87.461979
845,Urban Point,Healthy Food,Jaipur,Market Area,11:00,01:00,3.9,468,Oviya Viswanathan,Cloud Kitchen,31.480598,82.3719
846,Tasty Treats,Pizza, Chennai  ,Hill Road,08:00,01:00,4.0,112,Shivansh Kamdar,Delivery Only,16.281378,74.477887
